epoch,step,min_lidar,action,reward,q_max,loss
1,42,0.562,0,1.0,-3.5519376,0
1,43,0.537,0,1.0,-3.5260735,0
1,44,0.541,0,1.0,-3.5972612,0
1,45,0.520,2,-0.05,-3.5857658,0
1,46,0.543,0,1.0,-3.548904,0
1,47,0.521,1,-0.05,-3.546053,0
1,48,0.512,0,1.0,-3.5080872,0
1,49,0.517,1,-0.05,-3.4220314,0
1,50,0.520,2,-0.05,-3.3600044,0
1,51,0.522,2,-0.05,-3.5827587,0
1,52,0.515,0,1.0,-3.408469,0
1,53,0.514,2,-0.05,-2.8486915,0
1,54,0.520,2,-0.05,-2.6517742,0
1,55,0.523,1,-0.05,-2.6428204,0
1,56,0.533,0,1.0,-2.4613771,0
1,57,0.526,2,-0.05,-2.6930127,0
1,58,0.530,1,-0.05,-3.2777462,0
1,59,0.528,0,1.0,-3.23597,0
1,60,0.532,0,1.0,-3.7730222,0
1,61,0.519,0,1.0,-3.313556,0
1,62,0.498,0,1.0,-3.2476006,0
1,63,0.487,0,1.0,-3.2064626,0
1,64,0.497,2,-0.05,-3.0197902,0
1,65,0.475,2,-0.05,-2.9729524,0
1,66,0.489,1,-0.05,-2.9800103,0
1,67,0.484,0,1.0,-3.0097075,0
1,68,0.473,1,-0.05,-2.5547342,0
1,69,0.470,0,1.0,-2.9059134,0
1,70,0.449,0,1.0,-3.8436103,0
1,71,0.449,1,-0.05,-3.5329092,0
1,72,0.449,1,-0.05,-3.3176763,0
1,73,0.437,1,-0.05,-2.859557,0
1,74,0.426,1,-0.05,-2.141788,0
1,75,0.422,1,-0.05,-2.4469156,0
1,76,0.418,0,1.0,-2.1752572,0
1,77,0.396,1,-0.05,-1.598238,0
1,78,0.383,2,-0.05,-1.944297,0
1,79,0.385,1,-0.05,-2.0353785,0
1,80,0.366,0,1.0,-2.0702205,0
1,81,0.342,2,-0.05,-1.613306,0
1,82,0.341,2,-0.05,-1.3410292,0
1,83,0.324,1,-0.05,-2.0275915,0
1,84,0.323,1,-0.05,-1.303104,0
1,85,0.305,2,-0.05,0.06921238,0
1,86,0.291,2,-0.05,-1.043181,0
1,87,0.311,2,-0.05,-1.7260649,0
1,88,0.293,2,-0.05,-1.8684886,0
1,89,0.293,1,-0.05,-1.5917983,0
1,90,0.270,2,-0.05,-1.8640931,0
1,91,0.273,2,-0.05,-1.4465146,0
1,92,0.275,2,-0.05,-1.6667216,0
1,93,0.240,0,1.0,-2.1089144,0
1,94,0.227,0,1.0,-2.6648362,0
1,95,0.209,1,-0.05,-2.711741,0
1,96,0.196,2,-100.0,-2.5656943,0
2,0,0.672,0,1.0,0.0,0
2,1,0.653,1,-0.05,-3.072908,0
2,2,0.667,0,1.0,-3.1919374,0
2,3,0.653,0,1.0,-3.2776005,0
2,4,0.659,0,1.0,-3.3356574,0
2,5,0.658,2,-0.05,-3.3438818,0
2,6,0.649,2,-0.05,-3.3467033,0
2,7,0.657,0,1.0,-3.298387,0
2,8,0.647,0,1.0,-3.0638309,0
2,9,0.654,0,1.0,-2.939197,0
2,10,0.652,1,-0.05,-2.9605925,0
2,11,0.659,1,-0.05,-2.9196148,0
2,12,0.657,0,1.0,-3.1863227,0
2,13,0.666,2,-0.05,-3.3039784,0
2,14,0.656,1,-0.05,-3.4299164,0
2,15,0.660,0,1.0,-3.546823,0
2,16,0.647,0,1.0,-3.3483095,0
2,17,0.623,0,1.0,-3.3774738,0
2,18,0.628,2,-0.05,-3.2628324,0
2,19,0.610,0,1.0,-3.2728465,0
2,20,0.592,0,1.0,-3.3247442,0
2,21,0.585,0,1.0,-3.3395584,0
2,22,0.574,1,-0.05,-3.3750165,0
2,23,0.570,0,1.0,-3.3796294,0
2,24,0.555,2,-0.05,-3.4763303,0
2,25,0.543,1,-0.05,-3.438433,0
2,26,0.540,2,-0.05,-3.7402163,0
2,27,0.547,2,-0.05,-3.4223871,0
2,28,0.536,0,1.0,-3.4431276,0
2,29,0.534,2,-0.05,-3.5477567,0
2,30,0.522,2,-0.05,-3.4213793,0
2,31,0.527,2,-0.05,-3.6210775,0
2,32,0.524,0,1.0,-3.2849615,0
2,33,0.538,0,1.0,-3.0583744,0
2,34,0.532,2,-0.05,-2.9669008,0
2,35,0.533,0,1.0,-2.970577,0
2,36,0.541,2,-0.05,-2.9470778,0
2,37,0.552,2,-0.05,-2.9756746,0
2,38,0.553,0,1.0,-2.6902664,0
2,39,0.565,1,-0.05,-1.9019339,0
2,40,0.574,0,1.0,-1.0080452,0
2,41,0.576,1,-0.05,-1.0480306,0
2,42,0.583,2,-0.05,-1.0406531,0
2,43,0.588,0,1.0,-0.77943146,0
2,44,0.613,1,-0.05,-0.5175097,0
2,45,0.607,1,-0.05,-0.53821003,0
2,46,0.615,1,-0.05,-0.36238682,0
2,47,0.625,1,-0.05,-0.64396596,0
2,48,0.629,1,-0.05,-1.0007457,0
2,49,0.629,2,-0.05,-2.0843487,0
2,50,0.633,1,-0.05,-1.6869953,0
2,51,0.633,2,-0.05,-2.025679,0
2,52,0.638,1,-0.05,-1.7520338,0
2,53,0.636,2,-0.05,-1.9811206,0
2,54,0.626,2,-0.05,-1.5245713,0
2,55,0.642,2,-0.05,-0.8609886,0
2,56,0.645,2,-0.05,-0.40080166,0
2,57,0.647,2,-0.05,-0.5573746,0
2,58,0.660,2,-0.05,-0.94988203,0
2,59,0.672,0,1.0,-1.7059621,0
2,60,0.689,1,-0.05,-2.5044386,0
2,61,0.708,0,1.0,-3.0981708,0
2,62,0.662,0,1.0,-3.1402218,0
2,63,0.626,2,-0.05,-3.2398186,0
2,64,0.624,1,-0.05,-3.240846,0
2,65,0.600,1,-0.05,-3.4683523,0
2,66,0.605,2,-0.05,-2.8965783,0
2,67,0.600,1,-0.05,-3.318612,0
2,68,0.601,2,-0.05,-3.000774,0
2,69,0.591,2,-0.05,-3.295728,0
2,70,0.584,1,-0.05,-3.255096,0
2,71,0.574,2,-0.05,-3.5290813,0
2,72,0.575,1,-0.05,-3.2464678,0
2,73,0.552,1,-0.05,-3.0398517,0
2,74,0.557,2,-0.05,-2.8244605,0
2,75,0.546,0,1.0,-3.285599,0
2,76,0.511,0,1.0,-3.236566,0
2,77,0.473,1,-0.05,-3.3667152,0
2,78,0.460,1,-0.05,-3.43773,0
2,79,0.432,1,-0.05,-3.3280606,0
2,80,0.428,0,1.0,-2.780827,0
2,81,0.417,1,-0.05,-2.6047647,0
2,82,0.405,2,-0.05,-1.7337974,0
2,83,0.399,2,-0.05,-2.326168,0
2,84,0.396,1,-0.05,-2.6679087,0
2,85,0.377,0,1.0,-2.763515,0
2,86,0.364,1,-0.05,-1.7947145,0
2,87,0.355,2,-0.05,-1.1825305,0
2,88,0.351,2,-0.05,-1.5860245,0
2,89,0.332,0,1.0,-2.299043,0
2,90,0.316,1,-0.05,-2.498553,0
2,91,0.314,2,-0.05,-3.0271606,0
2,92,0.303,1,-0.05,-3.2805152,0
2,93,0.276,0,1.0,-3.10588,0
2,94,0.257,1,-0.05,-2.649186,0
2,95,0.249,1,-0.05,-1.7007447,0
2,96,0.239,0,1.0,-1.6893246,0
2,97,0.220,1,-0.05,-1.5027862,0
2,98,0.217,1,-0.05,-2.2441158,0
2,99,0.199,0,-100.0,-2.138671,0
3,0,0.669,0,1.0,0.0,0
3,1,0.658,1,-0.05,-3.4783096,0
3,2,0.659,0,1.0,-3.548221,0
3,3,0.651,0,1.0,-3.353957,0
3,4,0.622,2,-0.05,-3.3490105,0
3,5,0.626,2,-0.05,-3.346233,0
3,6,0.617,2,-0.05,-3.3832932,0
3,7,0.621,1,-0.05,-3.5597,0
3,8,0.598,0,1.0,-3.5225332,0
3,9,0.606,0,1.0,-3.3279486,0
3,10,0.598,1,-0.05,-3.3449156,0
3,11,0.595,2,-0.05,-3.4067051,0
3,12,0.577,1,-0.05,-3.472725,0
3,13,0.584,0,1.0,-3.4054031,0
3,14,0.575,1,-0.05,-3.2201788,0
3,15,0.563,1,-0.05,-2.8531265,0
3,16,0.551,0,1.0,-3.039815,0
3,17,0.519,0,1.0,-2.6569219,0
3,18,0.508,2,-0.05,-2.3935764,0
3,19,0.476,0,1.0,-2.2581038,0
3,20,0.448,1,-0.05,-2.2135916,0
3,21,0.460,2,-0.05,-1.9858136,0
3,22,0.423,0,1.0,-2.5030735,0
3,23,0.412,0,1.0,-2.9213843,0
3,24,0.400,0,1.0,-2.842509,0
3,25,0.344,0,1.0,-2.8237655,0
3,26,0.348,1,-0.05,-2.6962667,0
3,27,0.349,2,-0.05,-2.6578593,0
3,28,0.335,2,-0.05,-2.748042,0
3,29,0.330,2,-0.05,-3.0733516,0
3,30,0.307,0,1.0,-3.6513677,0
3,31,0.315,2,-0.05,-3.629546,0
3,32,0.309,2,-0.05,-3.5634692,0
3,33,0.314,0,1.0,-3.598774,0
3,34,0.302,2,-0.05,-3.4448998,0
3,35,0.302,0,1.0,-3.8933117,0
3,36,0.303,0,1.0,-3.800174,0
3,37,0.314,1,-0.05,-3.6788042,0
3,38,0.314,1,-0.05,-3.6870608,0
3,39,0.318,0,1.0,-3.915082,0
3,40,0.320,2,-0.05,-3.537591,0
3,41,0.310,2,-0.05,-3.4997973,0
3,42,0.320,2,-0.05,-3.4957654,0
3,43,0.317,1,-0.05,-3.6643913,0
3,44,0.313,1,-0.05,-3.7007182,0
3,45,0.317,1,-0.05,-3.5270429,0
3,46,0.318,2,-0.05,-3.5734303,0
3,47,0.320,0,1.0,-3.6251419,0
3,48,0.314,2,-0.05,-3.6327434,0
3,49,0.318,0,1.0,-3.4908066,0
3,50,0.321,1,-0.05,-3.2530081,0
3,51,0.330,1,-0.05,-2.105589,0
3,52,0.321,0,1.0,-3.0289721,0
3,53,0.325,2,-0.05,-3.295719,0
3,54,0.330,0,1.0,-3.582103,0
3,55,0.335,0,1.0,-3.2114203,0
3,56,0.344,0,1.0,-3.0517466,0
3,57,0.333,1,-0.05,-3.0143242,0
3,58,0.351,2,-0.05,-2.9539797,0
3,59,0.346,0,1.0,-2.5486238,0
3,60,0.363,1,-0.05,-2.2964668,0
3,61,0.370,0,1.0,-1.4364555,0
3,62,0.366,1,-0.05,-1.4793591,0
3,63,0.400,0,1.0,-1.4724784,0
3,64,0.402,2,-0.05,-1.5067,0
3,65,0.404,2,-0.05,-1.4224914,0
3,66,0.419,1,-0.05,-2.0577078,0
3,67,0.422,0,1.0,-1.4762826,0
3,68,0.442,1,-0.05,-1.5367835,0
3,69,0.432,0,1.0,-1.8213472,0
3,70,0.449,0,1.0,-1.7231911,0
3,71,0.457,1,-0.05,-1.7961472,0
3,72,0.466,0,1.0,-2.1277173,0
3,73,0.480,1,-0.05,-2.1840222,0
3,74,0.472,1,-0.05,-2.141097,0
3,75,0.463,1,-0.05,-2.532154,0
3,76,0.490,0,1.0,-2.5072224,0
3,77,0.475,1,-0.05,-3.4255884,0
3,78,0.487,2,-0.05,-3.115264,0
3,79,0.488,2,-0.05,-3.0546136,0
3,80,0.478,2,-0.05,-3.2403128,0
3,81,0.480,0,1.0,-2.3689213,0
3,82,0.481,0,1.0,-2.3822007,0
3,83,0.489,2,-0.05,-2.1900687,0
3,84,0.506,0,1.0,-2.1266308,0
3,85,0.517,2,-0.05,-2.1405811,0
3,86,0.529,0,1.0,-2.6559334,0
3,87,0.529,1,-0.05,-2.6661048,0
3,88,0.539,1,-0.05,-2.6640265,0
3,89,0.539,0,1.0,-2.5599675,0
3,90,0.531,2,-0.05,-2.203854,0
3,91,0.540,1,-0.05,-2.5180998,0
3,92,0.547,1,-0.05,-2.3795595,0
3,93,0.549,2,-0.05,-3.1343396,0
3,94,0.533,1,-0.05,-2.9686897,0
3,95,0.537,1,-0.05,-4.2206526,0
3,96,0.552,2,-0.05,-3.9184213,0
3,97,0.538,2,-0.05,-4.281231,0
3,98,0.546,0,1.0,-2.901277,0
3,99,0.530,0,1.0,-2.7009428,0
3,100,0.541,0,1.0,-2.589458,0
3,101,0.540,1,-0.05,-3.6599827,0
3,102,0.545,0,1.0,-3.3248596,0
3,103,0.539,2,-0.05,-3.317754,0
3,104,0.542,2,-0.05,-2.624417,0
3,105,0.562,1,-0.05,-2.8098571,0
3,106,0.544,2,-0.05,-2.5962205,0
3,107,0.552,2,-0.05,-2.762624,0
3,108,0.548,0,1.0,-3.3317595,0
3,109,0.561,1,-0.05,-3.1295583,0
3,110,0.553,2,-0.05,-2.4338667,0
3,111,0.562,1,-0.05,-2.1083488,0
3,112,0.578,0,1.0,-2.3166645,0
3,113,0.580,1,-0.05,-2.5412955,0
3,114,0.591,0,1.0,-2.9590735,0
3,115,0.595,1,-0.05,-2.753735,0
3,116,0.609,0,1.0,-2.2487993,0
3,117,0.590,0,1.0,-2.575505,0
3,118,0.604,2,-0.05,-2.536956,0
3,119,0.601,1,-0.05,-2.5314753,0
3,120,0.599,1,-0.05,-2.7975845,0
3,121,0.593,2,-0.05,-3.1998682,0
3,122,0.592,2,-0.05,-2.9417615,0
3,123,0.597,1,-0.05,-2.4853396,0
3,124,0.597,0,1.0,-2.8939734,0
3,125,0.580,1,-0.05,-3.0774386,0
3,126,0.596,1,-0.05,-2.7311616,0
3,127,0.580,2,-0.05,-2.158093,0
3,128,0.574,2,-0.05,-2.3799477,0
3,129,0.581,0,1.0,-2.8703609,0
3,130,0.571,1,-0.05,-2.8213053,0
3,131,0.579,1,-0.05,-2.7977877,0
3,132,0.575,1,-0.05,-2.6914394,0
3,133,0.576,1,-0.05,-2.502086,0
3,134,0.576,2,-0.05,-2.1716385,0
3,135,0.563,1,-0.05,-2.2776058,0
3,136,0.567,1,-0.05,-2.1591227,0
3,137,0.560,1,-0.05,-1.7207289,0
3,138,0.548,2,-0.05,-1.2719345,0
3,139,0.558,2,-0.05,-1.5283264,0
3,140,0.556,1,-0.05,-2.0640748,0
3,141,0.558,1,-0.05,-1.7757193,0
3,142,0.551,1,-0.05,-1.2595514,0
3,143,0.550,2,-0.05,-1.0974423,0
3,144,0.544,1,-0.05,-1.1524985,0
3,145,0.544,1,-0.05,-1.1269758,0
3,146,0.531,1,-0.05,-0.82761705,0
3,147,0.541,1,-0.05,-0.4351493,0
3,148,0.542,2,-0.05,0.057201743,0
3,149,0.524,2,-0.05,-0.19799316,0
3,150,0.514,0,1.0,-0.71873426,0
3,151,0.482,2,-0.05,-1.011282,0
3,152,0.492,0,1.0,-1.4355762,0
3,153,0.480,1,-0.05,-1.7386131,0
3,154,0.475,2,-0.05,-1.9517415,0
3,155,0.476,1,-0.05,-2.067323,0
3,156,0.468,1,-0.05,-1.9271748,0
3,157,0.466,1,-0.05,-1.7687138,0
3,158,0.462,2,-0.05,-1.5525041,0
3,159,0.447,0,1.0,-1.6309915,0
3,160,0.449,2,-0.05,-1.9848659,0
3,161,0.445,1,-0.05,-2.123911,0
3,162,0.445,2,-0.05,-2.0304706,0
3,163,0.441,0,1.0,-2.041247,0
3,164,0.438,0,1.0,-2.224896,0
3,165,0.443,1,-0.05,-2.3059487,0
3,166,0.429,2,-0.05,-2.2800226,0
3,167,0.419,2,-0.05,-2.4089575,0
3,168,0.437,0,1.0,-2.762823,0
3,169,0.429,0,1.0,-2.5353596,0
3,170,0.380,2,-0.05,-2.3276072,0
3,171,0.375,1,-0.05,-2.3804407,0
3,172,0.363,1,-0.05,-2.6943662,0
3,173,0.363,2,-0.05,-2.4580076,0
3,174,0.338,2,-0.05,-2.608188,0
3,175,0.337,2,-0.05,-2.3620224,0
3,176,0.328,1,-0.05,-1.8634144,0
3,177,0.319,2,-0.05,-2.24213,0
3,178,0.308,1,-0.05,-1.9189789,0
3,179,0.294,2,-0.05,-2.2089152,0
3,180,0.283,2,-0.05,-1.9967029,0
3,181,0.266,1,-0.05,-1.2738209,0
3,182,0.270,2,-0.05,-1.7401912,0
3,183,0.233,0,1.0,-1.2933848,0
3,184,0.212,2,-0.05,-0.89052093,0
3,185,0.194,2,-100.0,-0.7421153,0
4,0,0.672,0,1.0,0.0,0
4,1,0.669,2,-0.05,-3.0704136,0
4,2,0.669,2,-0.05,-2.9795566,0
4,3,0.658,0,1.0,-2.5781763,0
4,4,0.661,2,-0.05,-2.5357175,0
4,5,0.680,0,1.0,-2.1775436,0
4,6,0.685,0,1.0,-1.8080531,0
4,7,0.698,2,-0.05,-1.6766526,0
4,8,0.710,2,-0.05,-1.6436541,0
4,9,0.698,2,-0.05,-1.1600956,0
4,10,0.706,1,-0.05,-0.5172403,0
4,11,0.688,2,-0.05,-0.72987366,0
4,12,0.694,1,-0.05,-0.65234804,0
4,13,0.692,2,-0.05,-0.73137057,0
4,14,0.689,2,-0.05,-0.6344179,0
4,15,0.681,1,-0.05,-0.7322371,0
4,16,0.678,0,1.0,-0.6300756,0
4,17,0.666,2,-0.05,-0.6903317,0
4,18,0.663,0,1.0,-1.4900557,0
4,19,0.643,2,-0.05,-1.5490052,0
4,20,0.654,2,-0.05,-1.5573676,0
4,21,0.633,2,-0.05,-0.78472674,0
4,22,0.000,1,-0.05,-0.55556524,0
4,23,0.645,1,-0.05,0.0,0
4,24,0.626,0,1.0,-0.5853175,0
4,25,0.611,2,-0.05,-1.3664657,0
4,26,0.617,2,-0.05,-2.1232493,0
4,27,0.615,1,-0.05,-1.5694704,0
4,28,0.608,1,-0.05,-1.8702605,0
4,29,0.603,1,-0.05,-2.2651906,0
4,30,0.598,1,-0.05,-1.9634451,0
4,31,0.597,2,-0.05,-2.3326597,0
4,32,0.609,0,1.0,-2.0070243,0
4,33,0.587,1,-0.05,-2.1663513,0
4,34,0.577,0,1.0,-2.1366198,0
4,35,0.584,1,-0.05,-2.1551046,0
4,36,0.566,0,1.0,-2.1821141,0
4,37,0.584,1,-0.05,-2.1694427,0
4,38,0.568,1,-0.05,-2.1684325,0
4,39,0.561,0,1.0,-2.1786942,0
4,40,0.545,2,-0.05,-1.9108227,0
4,41,0.547,1,-0.05,-2.2694287,0
4,42,0.549,2,-0.05,-2.3359594,0
4,43,0.554,2,-0.05,-2.3299665,0
4,44,0.550,1,-0.05,-1.9486564,0
4,45,0.548,1,-0.05,-2.1852703,0
4,46,0.547,2,-0.05,-2.2850401,0
4,47,0.555,1,-0.05,-2.1781597,0
4,48,0.547,0,1.0,-2.3105752,0
4,49,0.552,0,1.0,-2.4762018,0
4,50,0.541,1,-0.05,-2.586745,0
4,51,0.544,2,-0.05,-2.5875096,0
4,52,0.554,2,-0.05,-2.417562,0
4,53,0.557,0,1.0,-2.3263092,0
4,54,0.558,2,-0.05,-2.1017947,0
4,55,0.547,1,-0.05,-2.0020533,0
4,56,0.553,0,1.0,-2.1296215,0
4,57,0.551,0,1.0,-2.300374,0
4,58,0.541,2,-0.05,-2.335475,0
4,59,0.541,2,-0.05,-2.2827623,0
4,60,0.539,1,-0.05,-2.3260674,0
4,61,0.543,0,1.0,-2.256835,0
4,62,0.542,0,1.0,-2.35805,0
4,63,0.536,0,1.0,-2.5007043,0
4,64,0.555,0,1.0,-2.5583801,0
4,65,0.549,2,-0.05,-2.5480413,0
4,66,0.552,0,1.0,-2.586637,0
4,67,0.556,0,1.0,-2.666347,0
4,68,0.563,1,-0.05,-2.857026,0
4,69,0.553,1,-0.05,-2.9057493,0
4,70,0.559,1,-0.05,-2.9747949,0
4,71,0.557,2,-0.05,-2.9721334,0
4,72,0.554,2,-0.05,-3.030957,0
4,73,0.555,2,-0.05,-2.935511,0
4,74,0.549,2,-0.05,-2.3867266,0
4,75,0.565,2,-0.05,-2.3405569,0
4,76,0.558,0,1.0,-2.2550128,0
4,77,0.555,2,-0.05,-2.372686,0
4,78,0.547,0,1.0,-2.130711,0
4,79,0.532,0,1.0,-1.5809616,0
4,80,0.520,0,1.0,-1.188935,0
4,81,0.494,0,1.0,-1.2341228,0
4,82,0.487,2,-0.05,-1.5212607,0
4,83,0.468,0,1.0,-1.5784009,0
4,84,0.462,2,-0.05,-1.6208895,0
4,85,0.444,0,1.0,-1.6325377,0
4,86,0.434,1,-0.05,-1.6606257,0
4,87,0.447,2,-0.05,-1.6370513,0
4,88,0.427,1,-0.05,-0.8422786,0
4,89,0.416,0,1.0,-1.7180585,0
4,90,0.391,0,1.0,-2.5323834,0
4,91,0.394,1,-0.05,-2.589684,0
4,92,0.386,2,-0.05,-2.6045654,0
4,93,0.385,1,-0.05,-2.7035642,0
4,94,0.378,1,-0.05,-2.6452184,0
4,95,0.377,2,-0.05,-2.5402439,0
4,96,0.375,0,1.0,-2.51894,0
4,97,0.375,2,-0.05,-2.742015,0
4,98,0.361,0,1.0,-1.6510549,0
4,99,0.343,1,-0.05,-0.59270525,0
4,100,0.340,1,-0.05,-0.41653192,0
4,101,0.342,0,1.0,-0.64241457,0
4,102,0.320,2,-0.05,-1.7347705,0
4,103,0.313,2,-0.05,-3.017884,0
4,104,0.305,2,-0.05,-2.0514555,0
4,105,0.311,1,-0.05,-1.100596,0
4,106,0.304,2,-0.05,-1.949399,0
4,107,0.297,0,1.0,-1.1790035,0
4,108,0.281,1,-0.05,-0.39169478,0
4,109,0.280,2,-0.05,-0.54248714,0
4,110,0.271,1,-0.05,-0.61702657,0
4,111,0.268,2,-0.05,-0.39777792,0
4,112,0.251,0,1.0,-0.5473993,0
4,113,0.212,0,1.0,-1.4651794,0
4,114,0.195,1,-100.0,-1.8057095,0
5,0,0.671,0,1.0,0.0,0
5,1,0.661,0,1.0,-3.1873724,0
5,2,0.655,0,1.0,-3.211214,0
5,3,0.674,0,1.0,-3.2328172,0
5,4,0.673,2,-0.05,-3.2239063,0
5,5,0.654,2,-0.05,-3.2153602,0
5,6,0.657,0,1.0,-2.9006453,0
5,7,0.670,0,1.0,-2.6900268,0
5,8,0.686,1,-0.05,-2.5356946,0
5,9,0.671,2,-0.05,-2.5386949,0
5,10,0.672,0,1.0,-2.3803282,0
5,11,0.680,2,-0.05,-2.119496,0
5,12,0.693,0,1.0,-1.4788697,0
5,13,0.707,1,-0.05,-0.76308227,0
5,14,0.703,1,-0.05,-0.6370826,0
5,15,0.698,2,-0.05,-0.73025715,0
5,16,0.708,2,-0.05,-0.5362568,0
5,17,0.697,1,-0.05,-0.6997093,0
5,18,0.692,0,1.0,-0.65896773,0
5,19,0.676,2,-0.05,-0.70531213,0
5,20,0.671,1,-0.05,-1.4770387,0
5,21,0.662,0,1.0,-2.1268878,0
5,22,0.643,1,-0.05,-2.1459436,0
5,23,0.646,0,1.0,-2.3184075,0
5,24,0.647,2,-0.05,-2.6704082,0
5,25,0.654,2,-0.05,-2.9020863,0
5,26,0.653,1,-0.05,-2.678341,0
5,27,0.646,2,-0.05,-2.8516035,0
5,28,0.652,1,-0.05,-2.661758,0
5,29,0.656,0,1.0,-2.824908,0
5,30,0.659,2,-0.05,-3.0278354,0
5,31,0.642,1,-0.05,-3.3225334,0
5,32,0.651,0,1.0,-3.300753,0
5,33,0.665,1,-0.05,-3.1197653,0
5,34,0.667,1,-0.05,-3.2123158,0
5,35,0.665,0,1.0,-3.2549944,0
5,36,0.683,0,1.0,-3.142629,0
5,37,0.696,1,-0.05,-3.0422726,0
5,38,0.689,0,1.0,-3.1062908,0
5,39,0.682,1,-0.05,-2.9904938,0
5,40,0.672,2,-0.05,-3.0092037,0
5,41,0.665,0,1.0,-3.2656956,0
5,42,0.647,2,-0.05,-3.4008017,0
5,43,0.633,2,-0.05,-3.6498137,0
5,44,0.635,1,-0.05,-3.363439,0
5,45,0.625,0,1.0,-3.2998173,0
5,46,0.613,2,-0.05,-3.5402095,0
5,47,0.618,0,1.0,-3.5305126,0
5,48,0.601,1,-0.05,-3.9986193,0
5,49,0.599,1,-0.05,-3.6081715,0
5,50,0.600,1,-0.05,-3.8311718,0
5,51,0.590,1,-0.05,-3.3813634,0
5,52,0.586,1,-0.05,-2.7172532,0
5,53,0.587,1,-0.05,-2.358966,0
5,54,0.579,0,1.0,-1.6583349,0
5,55,0.546,1,-0.05,-2.1121788,0
5,56,0.534,0,1.0,-2.2880356,0
5,57,0.512,2,-0.05,-2.4552703,0
5,58,0.495,2,-0.05,-2.2157447,0
5,59,0.480,0,1.0,-2.2014704,0
5,60,0.452,0,1.0,-2.0394285,0
5,61,0.425,1,-0.05,-1.792433,0
5,62,0.403,2,-0.05,-1.854619,0
5,63,0.402,2,-0.05,-1.7777077,0
5,64,0.395,0,1.0,-2.0015962,0
5,65,0.375,1,-0.05,-1.9077044,0
5,66,0.365,2,-0.05,-1.6239356,0
5,67,0.374,2,-0.05,-1.5791117,0
5,68,0.359,1,-0.05,-2.3942332,0
5,69,0.336,0,1.0,-1.6707606,0
5,70,0.350,1,-0.05,-2.1200075,0
5,71,0.337,2,-0.05,-2.3223953,0
5,72,0.330,2,-0.05,-2.0246427,0
5,73,0.313,2,-0.05,-1.5995282,0
5,74,0.321,1,-0.05,-1.9116707,0
5,75,0.317,2,-0.05,-1.6453781,0
5,76,0.297,1,-0.05,-1.8505416,0
5,77,0.298,0,1.0,-1.6302133,0
5,78,0.294,2,-0.05,-2.8788044,0
5,79,0.280,2,-0.05,-2.3207216,0
5,80,0.270,0,1.0,-2.546088,0
5,81,0.259,2,-0.05,-3.1459577,0
5,82,0.254,2,-0.05,-2.5312827,0
5,83,0.244,2,-0.05,-2.6949973,0
5,84,0.237,0,1.0,-2.9761713,0
5,85,0.235,2,-0.05,-2.8208456,0
5,86,0.225,1,-0.05,-2.6449444,0
5,87,0.227,2,-0.05,-2.6921163,0
5,88,0.222,2,-0.05,-2.6242216,0
5,89,0.228,0,1.0,-2.9078465,0
5,90,0.226,1,-0.05,-3.850839,0
5,91,0.223,2,-0.05,-3.1916022,0
5,92,0.233,1,-0.05,-2.655098,0
5,93,0.225,0,1.0,-2.9939735,0
5,94,0.233,0,1.0,-3.8107157,0
5,95,0.233,1,-0.05,-3.2329237,0
5,96,0.245,2,-0.05,-3.2072315,0
