epoch,step,min_lidar,action,reward,q_max,loss
102,8,0.557,2,-0.05,-0.08348316,0
102,9,0.552,1,-0.05,0.9565128,0
102,10,0.553,1,-0.05,1.1430218,0
102,11,0.530,0,1.0,0.17285252,0
102,12,0.501,1,-0.05,2.2965143,0
102,13,0.453,0,1.0,0.5172026,0
102,14,0.354,0,1.0,1.7690336,0
102,15,0.337,1,-0.05,-0.78827727,0
102,16,0.314,1,-0.05,-0.9618411,0
102,17,0.287,2,-0.05,-9.592502,0
102,18,0.274,2,-0.05,-5.578404,0
102,19,0.270,1,-0.05,-0.9529035,0
102,20,0.242,2,-0.05,-5.207566,0
102,21,0.189,0,-100.0,-1.7383142,0
103,0,0.665,1,-0.05,2.243402,0
103,1,0.627,0,1.0,-0.6153705,0
103,2,0.616,1,-0.05,0.8577448,0
103,3,0.553,0,1.0,-0.0050829053,0
103,4,0.515,1,-0.05,-0.9057765,0
103,5,0.410,0,1.0,-1.7817621,0
103,6,0.317,0,1.0,-1.2013497,0
103,7,0.244,2,-0.05,-7.866581,0
103,8,0.231,2,-0.05,-9.150034,0
103,9,0.221,2,-0.05,-2.3139617,0
103,10,0.225,2,-0.05,-1.7834616,0
103,11,0.237,2,-0.05,-1.6315845,0
103,12,0.231,1,-0.05,-1.3081584,0
103,13,0.239,1,-0.05,-1.6211603,0
103,14,0.224,2,-0.05,-1.2868134,0
103,15,0.242,1,-0.05,0.40218472,0
103,16,0.226,0,1.0,1.1252177,0
103,17,0.173,0,-100.0,-1.5017853,0
104,0,0.666,0,1.0,0.68478143,0
104,1,0.665,2,-0.05,-0.45389426,0
104,2,0.694,2,-0.05,-0.21347523,0
104,3,0.730,2,-0.05,0.73322403,0
104,4,0.711,1,-0.05,3.260189,0
104,5,0.667,0,1.0,2.6418767,0
104,6,0.658,1,-0.05,0.34637186,0
104,7,0.659,1,-0.05,0.14363033,0
104,8,0.696,0,1.0,0.18242374,0
104,9,0.719,1,-0.05,-0.80162454,0
104,10,0.720,1,-0.05,-0.15797722,0
104,11,0.659,0,1.0,-0.28757107,0
104,12,0.604,2,-0.05,-0.46473575,0
104,13,0.575,1,-0.05,-0.1729877,0
104,14,0.556,2,-0.05,-0.030217767,0
104,15,0.557,1,-0.05,-1.4407353,0
104,16,0.476,0,1.0,-0.9336381,0
104,17,0.401,2,-0.05,-0.21277785,0
104,18,0.374,1,-0.05,-0.55721784,0
104,19,0.372,2,-0.05,-1.6034403,0
104,20,0.346,1,-0.05,-1.9347129,0
104,21,0.243,0,1.0,-5.2973337,0
104,22,0.189,2,-100.0,-23.655245,0
105,0,0.661,1,-0.05,0.8434253,0
105,1,0.628,0,1.0,0.6301768,0
105,2,0.594,0,1.0,1.1143047,0
105,3,0.561,1,-0.05,0.91020596,0
105,4,0.566,2,-0.05,-1.1485236,0
105,5,0.548,0,1.0,-0.46798658,0
105,6,0.524,0,1.0,0.5418283,0
105,7,0.530,1,-0.05,-0.0037585497,0
105,8,0.477,0,1.0,0.48918444,0
105,9,0.447,0,1.0,-0.2728349,0
105,10,0.380,0,1.0,-0.5656296,0
105,11,0.326,0,1.0,-1.1873925,0
105,12,0.283,0,1.0,-3.2275743,0
105,13,0.238,0,1.0,-0.5921519,0
105,14,0.199,2,-100.0,-0.9704735,0
106,0,0.669,0,1.0,0.69202554,0
106,1,0.669,2,-0.05,1.3595852,0
106,2,0.715,2,-0.05,0.14265776,0
106,3,0.729,2,-0.05,-0.63590485,0
106,4,0.716,1,-0.05,3.1331148,0
106,5,0.662,0,1.0,1.5034738,0
106,6,0.598,0,1.0,0.68763316,0
106,7,0.556,0,1.0,0.9883959,0
106,8,0.519,2,-0.05,0.6165299,0
106,9,0.516,1,-0.05,-0.30733466,0
106,10,0.504,1,-0.05,1.0891582,0
106,11,0.518,0,1.0,-0.059327364,0
106,12,0.525,0,1.0,-0.33745027,0
106,13,0.527,2,-0.05,-0.21314621,0
106,14,0.522,0,1.0,0.51600206,0
106,15,0.474,0,1.0,0.40126446,0
106,16,0.443,0,1.0,1.3749263,0
106,17,0.408,0,1.0,2.7450042,0
106,18,0.401,1,-0.05,2.600339,0
106,19,0.405,2,-0.05,1.0464816,0
106,20,0.397,2,-0.05,1.7475948,0
106,21,0.379,2,-0.05,2.0705295,0
106,22,0.365,2,-0.05,-1.3844004,0
106,23,0.336,2,-0.05,-5.3592796,0
106,24,0.316,2,-0.05,-5.892413,0
106,25,0.297,2,-0.05,-7.4069366,0
106,26,0.130,0,-100.0,-7.9128494,0
107,0,0.667,0,1.0,1.9932846,0
107,1,0.662,0,1.0,-0.4970433,0
107,2,0.674,0,1.0,0.7832047,0
107,3,0.667,1,-0.05,0.64047396,0
107,4,0.674,2,-0.05,-0.049628258,0
107,5,0.701,2,-0.05,-0.03803435,0
107,6,0.739,2,-0.05,0.9517964,0
107,7,0.677,0,1.0,3.016038,0
107,8,0.620,2,-0.05,3.2374322,0
107,9,0.539,0,1.0,5.597293,0
107,10,0.455,2,-0.05,3.2410128,0
107,11,0.334,0,1.0,0.64429307,0
107,12,0.265,2,-0.05,-15.222781,0
107,13,0.259,1,-0.05,-26.625422,0
107,14,0.218,2,-0.05,-26.3775,0
107,15,0.195,1,-100.0,-37.25924,0
108,0,0.659,0,1.0,2.5327754,0
108,1,0.638,0,1.0,1.978624,0
108,2,0.647,0,1.0,1.9084777,0
108,3,0.637,0,1.0,1.1676983,0
108,4,0.625,0,1.0,0.2393722,0
108,5,0.630,2,-0.05,-0.06673759,0
108,6,0.655,0,1.0,1.3409234,0
108,7,0.693,2,-0.05,0.5736802,0
108,8,0.707,0,1.0,1.1741197,0
108,9,0.668,1,-0.05,1.0483965,0
108,10,0.658,1,-0.05,0.35734844,0
108,11,0.654,2,-0.05,-0.37101305,0
108,12,0.607,0,1.0,1.3073205,0
108,13,0.557,0,1.0,3.5786994,0
108,14,0.532,2,-0.05,3.6773417,0
108,15,0.488,0,1.0,1.328996,0
108,16,0.425,1,-0.05,1.198389,0
108,17,0.402,1,-0.05,1.0296288,0
108,18,0.392,0,1.0,1.3609831,0
108,19,0.353,0,1.0,0.69696575,0
108,20,0.339,0,1.0,0.861018,0
108,21,0.329,1,-0.05,1.4998548,0
108,22,0.325,2,-0.05,1.467462,0
108,23,0.324,2,-0.05,-0.06649047,0
108,24,0.306,1,-0.05,1.6444829,0
108,25,0.281,0,1.0,0.53445005,0
108,26,0.273,0,1.0,-0.29844028,0
108,27,0.297,2,-0.05,6.6982946,0
108,28,0.536,0,1.0,4.424617,0
108,29,1.025,0,1.0,3.6573193,0
108,30,0.959,1,-0.05,2.0621371,0
108,31,0.782,0,1.0,2.0456085,0
108,32,0.720,2,-0.05,0.0018348694,0
108,33,0.689,2,-0.05,-1.9104986,0
108,34,0.590,0,1.0,1.4631934,0
108,35,0.501,2,-0.05,1.0601382,0
108,36,0.454,2,-0.05,-6.2453203,0
108,37,0.440,1,-0.05,0.026329994,0
108,38,0.416,2,-0.05,-4.333102,0
108,39,0.311,0,1.0,-4.1639957,0
108,40,0.287,1,-0.05,-10.363907,0
108,41,0.249,2,-0.05,-16.938663,0
108,42,0.236,2,-0.05,-15.453528,0
108,43,0.221,1,-0.05,-2.9459622,0
108,44,0.209,2,-0.05,-15.008126,0
108,45,0.134,0,-100.0,-5.0157976,0
109,0,0.665,1,-0.05,0.8986217,0
109,1,0.627,0,1.0,-0.5940597,0
109,2,0.569,0,1.0,-0.6935693,0
109,3,0.537,0,1.0,0.06390768,0
109,4,0.487,0,1.0,-1.2631427,0
109,5,0.471,1,-0.05,-1.1853158,0
109,6,0.403,0,1.0,-1.9427414,0
109,7,0.313,0,1.0,-2.3117688,0
109,8,0.287,2,-0.05,-2.9717891,0
109,9,0.264,1,-0.05,-2.2404003,0
109,10,0.257,2,-0.05,-5.5119867,0
109,11,0.244,1,-0.05,-2.8872855,0
109,12,0.229,2,-0.05,-6.2538395,0
109,13,0.182,0,-100.0,-2.3907843,0
110,0,0.667,0,1.0,2.2281306,0
110,1,0.662,0,1.0,3.117236,0
110,2,0.674,0,1.0,1.8721915,0
110,3,0.676,0,1.0,1.6668886,0
110,4,0.659,0,1.0,1.7766058,0
110,5,0.661,1,-0.05,1.1186599,0
110,6,0.646,0,1.0,-0.61784196,0
110,7,0.613,0,1.0,0.4871753,0
110,8,0.596,2,-0.05,-0.27293837,0
110,9,0.604,2,-0.05,-1.7238553,0
110,10,0.623,2,-0.05,-0.696916,0
110,11,0.719,0,1.0,2.3002334,0
110,12,0.675,0,1.0,4.9881487,0
110,13,0.640,1,-0.05,5.4694347,0
110,14,0.638,2,-0.05,3.6764543,0
110,15,0.556,0,1.0,1.9571605,0
110,16,0.515,1,-0.05,0.55240506,0
110,17,0.498,2,-0.05,0.81402636,0
110,18,0.482,1,-0.05,1.499238,0
110,19,0.467,2,-0.05,1.3284534,0
110,20,0.448,1,-0.05,0.9137376,0
110,21,0.385,0,1.0,1.52251,0
110,22,0.319,0,1.0,1.9190232,0
110,23,0.286,2,-0.05,1.6288255,0
110,24,0.200,0,-100.0,-0.8228283,0
111,0,0.671,2,-0.05,-0.12591386,0
111,1,0.716,2,-0.05,0.5955466,0
111,2,0.727,2,-0.05,0.75320715,0
111,3,0.639,0,1.0,4.0499144,0
111,4,0.543,0,1.0,4.989609,0
111,5,0.482,2,-0.05,0.44725403,0
111,6,0.469,2,-0.05,1.103401,0
111,7,0.431,2,-0.05,-1.5076876,0
111,8,0.319,0,1.0,-4.400319,0
111,9,0.216,1,-0.05,-29.3208,0
111,10,0.196,2,-100.0,-38.46495,0
112,0,0.661,1,-0.05,0.27005294,0
112,1,0.643,0,1.0,-1.4398453,0
112,2,0.590,0,1.0,-0.446719,0
112,3,0.529,0,1.0,-0.7290875,0
112,4,0.521,1,-0.05,-0.18875921,0
112,5,0.462,0,1.0,-1.2343829,0
112,6,0.435,2,-0.05,-1.6519032,0
112,7,0.418,1,-0.05,-2.4273882,0
112,8,0.372,0,1.0,-1.3780773,0
112,9,0.233,0,1.0,-3.200303,0
112,10,0.179,2,-100.0,-14.773191,0
113,0,0.661,1,-0.05,0.44776195,0
113,1,0.661,1,-0.05,-1.1283755,0
113,2,0.653,1,-0.05,-1.6216538,0
113,3,0.635,1,-0.05,-1.7278638,0
113,4,0.528,0,1.0,0.31801867,0
113,5,0.400,0,1.0,1.4963515,0
113,6,0.331,2,-0.05,-8.241316,0
113,7,0.240,0,1.0,-10.886533,0
113,8,0.193,2,-100.0,-14.611409,0
114,0,0.672,0,1.0,1.5797129,0
114,1,0.675,0,1.0,2.328395,0
114,2,0.682,2,-0.05,2.813641,0
114,3,0.702,0,1.0,-0.026185453,0
114,4,0.670,0,1.0,1.1907914,0
114,5,0.619,0,1.0,0.25074047,0
114,6,0.583,0,1.0,1.193298,0
114,7,0.558,1,-0.05,-0.44255662,0
114,8,0.568,1,-0.05,-0.18617895,0
114,9,0.594,0,1.0,1.1159128,0
114,10,0.626,0,1.0,-0.45559657,0
114,11,0.678,1,-0.05,0.11362088,0
114,12,0.724,0,1.0,1.1376545,0
114,13,0.698,2,-0.05,-0.79697907,0
114,14,0.662,0,1.0,0.38416123,0
114,15,0.613,0,1.0,0.6867379,0
114,16,0.607,1,-0.05,0.8980138,0
114,17,0.598,2,-0.05,0.7696874,0
114,18,0.584,0,1.0,0.9576131,0
114,19,0.578,1,-0.05,1.3344932,0
114,20,0.550,0,1.0,2.0362232,0
114,21,0.517,2,-0.05,1.0482371,0
114,22,0.510,2,-0.05,0.5103018,0
114,23,0.532,0,1.0,0.6956185,0
114,24,0.568,0,1.0,2.6014256,0
114,25,0.590,0,1.0,3.6265678,0
114,26,0.614,2,-0.05,0.8780887,0
114,27,0.685,0,1.0,1.5966089,0
114,28,0.693,1,-0.05,2.3876848,0
114,29,0.688,1,-0.05,2.0857348,0
114,30,0.680,0,1.0,0.6699041,0
114,31,0.661,1,-0.05,-0.35048985,0
114,32,0.649,1,-0.05,-0.39994097,0
114,33,0.607,1,-0.05,0.12350249,0
114,34,0.572,1,-0.05,0.33331937,0
114,35,0.556,1,-0.05,0.60767734,0
114,36,0.515,1,-0.05,0.55329233,0
114,37,0.515,1,-0.05,0.38173127,0
114,38,0.501,2,-0.05,1.8091655,0
114,39,0.496,2,-0.05,0.2991327,0
114,40,0.475,1,-0.05,0.10159993,0
114,41,0.438,1,-0.05,0.46870977,0
114,42,0.413,2,-0.05,1.1115599,0
114,43,0.381,1,-0.05,0.3501855,0
114,44,0.348,1,-0.05,0.746325,0
114,45,0.319,2,-0.05,-4.398812,0
114,46,0.291,1,-0.05,0.64371324,0
114,47,0.244,1,-0.05,-5.7976203,0
114,48,0.226,2,-0.05,-28.75708,0
114,49,0.183,1,-100.0,-18.965908,0
115,0,0.668,2,-0.05,0.49051708,0
115,1,0.719,0,1.0,0.6280364,0
115,2,0.693,1,-0.05,0.95146966,0
115,3,0.673,0,1.0,1.0320534,0
115,4,0.669,1,-0.05,0.9737214,0
115,5,0.711,0,1.0,0.7755035,0
115,6,0.680,0,1.0,-0.78395617,0
115,7,0.654,0,1.0,-0.30410886,0
115,8,0.632,0,1.0,-1.3499216,0
115,9,0.594,0,1.0,-0.7136531,0
115,10,0.569,0,1.0,-0.90531826,0
115,11,0.561,1,-0.05,-1.2968771,0
115,12,0.549,1,-0.05,-0.8568723,0
115,13,0.538,1,-0.05,-3.1846669,0
115,14,0.519,1,-0.05,-0.4007802,0
115,15,0.490,2,-0.05,-0.6653414,0
115,16,0.471,1,-0.05,-1.0524077,0
115,17,0.446,2,-0.05,-7.7541075,0
115,18,0.431,2,-0.05,-2.522327,0
115,19,0.406,1,-0.05,-1.4621205,0
115,20,0.383,2,-0.05,-1.0994344,0
115,21,0.323,0,1.0,-0.76978683,0
115,22,0.280,2,-0.05,-2.2015386,0
115,23,0.267,1,-0.05,-2.683817,0
115,24,0.252,2,-0.05,-2.79738,0
115,25,0.242,1,-0.05,-2.4253845,0
115,26,0.229,2,-0.05,-7.9599733,0
115,27,0.219,1,-0.05,-3.672152,0
115,28,0.190,2,-100.0,-18.65009,0
116,0,0.671,0,1.0,1.1609333,0
116,1,0.678,2,-0.05,1.3852038,0
116,2,0.707,0,1.0,0.87923056,0
116,3,0.692,2,-0.05,1.0008931,0
116,4,0.638,0,1.0,0.51846135,0
116,5,0.598,1,-0.05,0.9261254,0
116,6,0.559,0,1.0,1.4049304,0
116,7,0.546,2,-0.05,0.7972254,0
116,8,0.521,1,-0.05,0.32627672,0
116,9,0.500,0,1.0,1.1868694,0
116,10,0.493,2,-0.05,1.5634569,0
116,11,0.493,2,-0.05,1.4927572,0
116,12,0.480,1,-0.05,1.6319504,0
116,13,0.478,2,-0.05,1.2143618,0
116,14,0.468,2,-0.05,0.5866629,0
116,15,0.453,1,-0.05,0.29234195,0
116,16,0.400,0,1.0,0.33373106,0
116,17,0.348,1,-0.05,0.4768598,0
116,18,0.350,1,-0.05,1.3402348,0
116,19,0.358,2,-0.05,0.62845767,0
116,20,0.350,1,-0.05,1.8947694,0
116,21,0.344,2,-0.05,0.5629948,0
116,22,0.308,0,1.0,2.5492594,0
116,23,0.268,2,-0.05,-0.08471918,0
116,24,0.271,2,-0.05,-9.489296,0
116,25,0.248,2,-0.05,-14.140029,0
116,26,0.224,2,-0.05,-16.26724,0
116,27,0.184,1,-100.0,-27.64243,0
117,0,0.660,1,-0.05,2.5610914,0
117,1,0.659,1,-0.05,1.6629589,0
117,2,0.640,2,-0.05,-1.0503356,0
117,3,0.624,0,1.0,0.8349713,0
117,4,0.609,1,-0.05,-0.22153485,0
117,5,0.579,0,1.0,0.14506352,0
117,6,0.507,0,1.0,-0.8943379,0
117,7,0.453,0,1.0,-0.9766995,0
117,8,0.402,1,-0.05,-1.649303,0
117,9,0.360,0,1.0,-1.0168262,0
117,10,0.298,1,-0.05,-0.87279177,0
117,11,0.285,2,-0.05,-12.1918545,0
117,12,0.261,1,-0.05,-3.209022,0
117,13,0.234,2,-0.05,-14.661937,0
117,14,0.231,1,-0.05,-7.7146263,0
117,15,0.208,2,-0.05,-21.750206,0
117,16,0.147,0,-100.0,-14.500866,0
118,0,0.667,0,1.0,1.0762318,0
118,1,0.662,0,1.0,2.2912548,0
118,2,0.673,2,-0.05,1.7484097,0
118,3,0.711,0,1.0,1.4303172,0
118,4,0.682,0,1.0,1.4454167,0
118,5,0.630,0,1.0,0.60128474,0
118,6,0.613,2,-0.05,0.55828255,0
118,7,0.604,1,-0.05,0.29504675,0
118,8,0.602,2,-0.05,-0.5054408,0
118,9,0.598,2,-0.05,-0.67866707,0
118,10,0.582,2,-0.05,0.95154953,0
118,11,0.554,2,-0.05,1.5563868,0
118,12,0.521,2,-0.05,3.0504851,0
118,13,0.514,2,-0.05,3.352817,0
118,14,0.466,2,-0.05,-5.7975063,0
118,15,0.436,2,-0.05,-23.841988,0
118,16,0.408,1,-0.05,-26.794228,0
118,17,0.373,1,-0.05,-29.02377,0
118,18,0.338,2,-0.05,-20.965343,0
118,19,0.299,1,-0.05,-31.213232,0
118,20,0.279,2,-0.05,-24.784298,0
118,21,0.234,1,-0.05,-32.553913,0
118,22,0.212,2,-0.05,-29.938183,0
118,23,0.120,0,-100.0,-24.762985,0
119,0,0.642,0,1.0,1.1582252,0
119,1,0.607,0,1.0,0.76828617,0
119,2,0.593,0,1.0,1.1561806,0
119,3,0.554,0,1.0,1.4576305,0
119,4,0.536,0,1.0,1.5249964,0
119,5,0.519,2,-0.05,1.2599434,0
119,6,0.543,0,1.0,1.4590757,0
119,7,0.544,1,-0.05,1.1445216,0
119,8,0.539,1,-0.05,0.8944491,0
119,9,0.500,0,1.0,0.956625,0
119,10,0.475,1,-0.05,-1.4637172,0
119,11,0.402,0,1.0,-2.4391723,0
119,12,0.353,1,-0.05,-0.7620156,0
119,13,0.337,1,-0.05,-2.9110074,0
119,14,0.219,0,1.0,-21.199896,0
119,15,0.172,1,-100.0,-43.394093,0
120,0,0.690,2,-0.05,0.49137017,0
120,1,0.668,1,-0.05,0.8890228,0
120,2,0.661,2,-0.05,2.3251193,0
120,3,0.702,0,1.0,0.060322568,0
120,4,0.684,1,-0.05,-0.07800144,0
120,5,0.675,0,1.0,1.2128198,0
120,6,0.674,0,1.0,1.6357311,0
120,7,0.667,0,1.0,1.5097178,0
120,8,0.660,2,-0.05,2.6750293,0
120,9,0.654,1,-0.05,0.5964751,0
120,10,0.659,2,-0.05,-0.41179764,0
120,11,0.648,2,-0.05,-0.69821835,0
120,12,0.644,2,-0.05,-0.37241447,0
120,13,0.626,1,-0.05,-0.6012554,0
120,14,0.605,1,-0.05,-0.62598693,0
120,15,0.606,2,-0.05,0.45469934,0
120,16,0.586,1,-0.05,0.66165775,0
120,17,0.589,2,-0.05,0.21720546,0
120,18,0.585,2,-0.05,0.17672455,0
120,19,0.568,1,-0.05,-0.32816643,0
120,20,0.551,2,-0.05,-0.2547758,0
120,21,0.489,0,1.0,0.7124735,0
120,22,0.417,2,-0.05,-0.01621759,0
120,23,0.396,2,-0.05,-0.4162569,0
120,24,0.316,0,1.0,-3.077056,0
120,25,0.120,0,-100.0,-11.480977,0
121,0,0.666,0,1.0,0.7198212,0
121,1,0.661,0,1.0,0.94529766,0
121,2,0.672,2,-0.05,-0.49805146,0
121,3,0.713,0,1.0,0.33911273,0
121,4,0.686,0,1.0,0.9968834,0
121,5,0.628,0,1.0,1.0515459,0
121,6,0.618,2,-0.05,1.0645127,0
121,7,0.599,1,-0.05,0.7417607,0
121,8,0.603,2,-0.05,1.1286284,0
121,9,0.597,2,-0.05,0.8508411,0
121,10,0.571,2,-0.05,0.21203032,0
121,11,0.554,1,-0.05,2.988595,0
121,12,0.499,0,1.0,-0.079702616,0
121,13,0.417,0,1.0,1.3607352,0
121,14,0.380,2,-0.05,1.8879974,0
121,15,0.367,2,-0.05,-1.6540875,0
121,16,0.240,0,1.0,-1.039846,0
121,17,0.120,0,-100.0,-20.380024,0
122,0,0.662,0,1.0,1.1906201,0
122,1,0.673,2,-0.05,1.882521,0
122,2,0.708,0,1.0,1.6011045,0
122,3,0.675,0,1.0,2.4746933,0
122,4,0.643,0,1.0,1.265456,0
122,5,0.615,0,1.0,0.7040572,0
122,6,0.603,2,-0.05,-0.7652488,0
122,7,0.581,2,-0.05,-0.045889378,0
122,8,0.571,1,-0.05,-0.7596693,0
122,9,0.523,0,1.0,-1.1161898,0
122,10,0.504,2,-0.05,0.31504095,0
122,11,0.488,2,-0.05,0.2832389,0
122,12,0.380,0,1.0,0.2144782,0
122,13,0.285,0,1.0,-4.001297,0
122,14,0.244,2,-0.05,-14.997598,0
122,15,0.120,0,-100.0,-17.817308,0
123,0,0.662,0,1.0,1.6109114,0
123,1,0.664,2,-0.05,0.052170545,0
123,2,0.711,2,-0.05,0.4078927,0
123,3,0.702,0,1.0,1.7001076,0
123,4,0.606,0,1.0,0.9309945,0
123,5,0.517,0,1.0,0.037891924,0
123,6,0.500,2,-0.05,-0.3905983,0
123,7,0.488,2,-0.05,-0.26308,0
123,8,0.379,0,1.0,2.153201,0
123,9,0.296,1,-0.05,-1.164813,0
123,10,0.219,0,1.0,-8.094329,0
123,11,0.169,2,-100.0,-24.120066,0
124,0,0.671,0,1.0,1.9812536,0
124,1,0.669,2,-0.05,1.7058655,0
124,2,0.698,0,1.0,1.3813529,0
124,3,0.688,2,-0.05,0.5769944,0
124,4,0.603,0,1.0,1.353555,0
124,5,0.533,0,1.0,0.5190656,0
124,6,0.503,2,-0.05,0.81128085,0
124,7,0.484,2,-0.05,1.2087767,0
124,8,0.452,1,-0.05,3.3906481,0
124,9,0.361,0,1.0,1.7301183,0
124,10,0.334,2,-0.05,-2.4563074,0
124,11,0.323,2,-0.05,-7.4541044,0
124,12,0.283,1,-0.05,-7.689578,0
124,13,0.217,0,1.0,-13.386691,0
124,14,0.161,2,-100.0,-26.983795,0
125,0,0.672,0,1.0,3.1683862,0
125,1,0.675,0,1.0,2.1786513,0
125,2,0.668,2,-0.05,1.9507179,0
125,3,0.720,2,-0.05,1.2492342,0
125,4,0.683,0,1.0,0.99914217,0
125,5,0.646,2,-0.05,1.2806252,0
125,6,0.567,0,1.0,-0.52203584,0
125,7,0.452,0,1.0,0.3870477,0
125,8,0.404,2,-0.05,-1.1452358,0
125,9,0.387,2,-0.05,-3.0355248,0
125,10,0.368,1,-0.05,-7.3142853,0
125,11,0.273,0,1.0,-4.7120266,0
125,12,0.120,0,-100.0,-17.967571,0
126,0,0.661,0,1.0,1.5358934,0
126,1,0.658,2,-0.05,3.1709638,0
126,2,0.666,1,-0.05,1.1585988,0
126,3,0.670,2,-0.05,0.88838273,0
126,4,0.680,0,1.0,0.90254515,0
126,5,0.687,1,-0.05,0.091805585,0
126,6,0.702,1,-0.05,0.91414,0
126,7,0.700,2,-0.05,0.9862466,0
126,8,0.713,0,1.0,1.7230775,0
126,9,0.680,0,1.0,1.0575141,0
126,10,0.687,2,-0.05,1.8904316,0
126,11,0.647,0,1.0,1.3677335,0
126,12,0.582,0,1.0,0.906631,0
126,13,0.549,2,-0.05,1.2658069,0
126,14,0.497,0,1.0,2.0193324,0
126,15,0.389,0,1.0,0.062462986,0
126,16,0.362,2,-0.05,-2.742586,0
126,17,0.341,2,-0.05,-5.4513063,0
126,18,0.324,2,-0.05,-2.9372826,0
126,19,0.300,1,-0.05,-10.285612,0
126,20,0.190,0,-100.0,-13.15585,0
127,0,0.666,0,1.0,-0.0070177615,0
127,1,0.665,0,1.0,0.4131459,0
127,2,0.664,1,-0.05,-0.7882884,0
127,3,0.617,0,1.0,-0.69459903,0
127,4,0.590,0,1.0,0.71605,0
127,5,0.538,0,1.0,0.6561924,0
127,6,0.530,1,-0.05,0.82288677,0
127,7,0.510,1,-0.05,-0.6232456,0
127,8,0.507,2,-0.05,-0.67392373,0
127,9,0.492,2,-0.05,-1.3045261,0
127,10,0.466,0,1.0,1.1214086,0
127,11,0.429,0,1.0,2.7232206,0
127,12,0.399,0,1.0,2.4852176,0
127,13,0.379,1,-0.05,1.071573,0
127,14,0.354,0,1.0,-2.3260975,0
127,15,0.269,0,1.0,-0.84708595,0
127,16,0.209,0,1.0,-1.8237247,0
127,17,0.177,1,-100.0,-2.412022,0
128,0,0.673,0,1.0,0.53078735,0
128,1,0.660,0,1.0,-0.23537743,0
128,2,0.658,1,-0.05,0.525606,0
128,3,0.647,2,-0.05,1.895304,0
128,4,0.664,0,1.0,0.8544381,0
128,5,0.667,1,-0.05,0.6807987,0
128,6,0.663,0,1.0,1.265399,0
128,7,0.639,0,1.0,1.0736636,0
128,8,0.616,0,1.0,0.18451428,0
128,9,0.584,0,1.0,-0.04050523,0
128,10,0.584,2,-0.05,-0.65127754,0
128,11,0.600,2,-0.05,-0.42641592,0
128,12,0.648,2,-0.05,-0.29936266,0
128,13,0.630,1,-0.05,3.1051118,0
128,14,0.644,0,1.0,1.2810287,0
128,15,0.667,0,1.0,0.6037516,0
128,16,0.683,1,-0.05,1.1799002,0
128,17,0.674,0,1.0,0.68722546,0
128,18,0.658,2,-0.05,1.3560152,0
128,19,0.697,0,1.0,1.4104222,0
128,20,0.706,0,1.0,0.631092,0
128,21,0.684,0,1.0,0.9005236,0
128,22,0.679,1,-0.05,-1.124925,0
128,23,0.701,0,1.0,3.501224,0
128,24,0.705,0,1.0,5.6755466,0
128,25,0.693,2,-0.05,0.21429378,0
128,26,0.710,1,-0.05,-0.05887574,0
128,27,0.686,1,-0.05,-0.5161147,0
128,28,0.697,1,-0.05,-0.52649415,0
128,29,0.675,1,-0.05,-1.782181,0
128,30,0.552,0,1.0,-1.1506972,0
128,31,0.505,1,-0.05,-1.3310041,0
128,32,0.480,1,-0.05,-0.6158596,0
128,33,0.336,0,1.0,0.2645663,0
128,34,0.257,1,-0.05,-0.43006277,0
128,35,0.211,2,-0.05,-1.1215901,0
128,36,0.172,1,-100.0,-1.4640384,0
129,0,0.659,0,1.0,0.8157426,0
129,1,0.659,2,-0.05,-0.3420704,0
129,2,0.651,1,-0.05,1.9129236,0
129,3,0.622,0,1.0,1.2724795,0
129,4,0.625,2,-0.05,0.8942676,0
129,5,0.634,0,1.0,0.7238785,0
129,6,0.634,0,1.0,2.3136487,0
129,7,0.647,0,1.0,2.455801,0
129,8,0.645,0,1.0,0.6814008,0
129,9,0.653,0,1.0,-0.04101917,0
129,10,0.661,1,-0.05,-0.9142878,0
129,11,0.660,1,-0.05,-0.26408193,0
129,12,0.653,1,-0.05,1.8173139,0
129,13,0.588,0,1.0,0.673803,0
129,14,0.453,0,1.0,0.13033414,0
129,15,0.423,1,-0.05,-0.1967386,0
129,16,0.398,2,-0.05,-0.5147226,0
129,17,0.320,0,1.0,-0.17383528,0
129,18,0.298,1,-0.05,-1.2208815,0
129,19,0.291,1,-0.05,-2.350239,0
129,20,0.267,1,-0.05,-22.370472,0
129,21,0.245,1,-0.05,-25.44117,0
129,22,0.208,1,-0.05,-24.083805,0
129,23,0.120,0,-100.0,-19.721056,0
130,0,0.661,1,-0.05,-0.5954853,0
130,1,0.624,0,1.0,-1.4464915,0
130,2,0.604,2,-0.05,-1.3886504,0
130,3,0.607,1,-0.05,-0.09722173,0
130,4,0.596,2,-0.05,-1.2024355,0
130,5,0.580,0,1.0,-0.4378451,0
130,6,0.580,2,-0.05,-0.5839124,0
130,7,0.612,2,-0.05,0.5529552,0
130,8,0.643,2,-0.05,0.44179523,0
130,9,0.748,0,1.0,0.43019176,0
130,10,0.679,1,-0.05,3.898036,0
130,11,0.644,0,1.0,3.1545305,0
130,12,0.614,2,-0.05,1.949896,0
130,13,0.543,0,1.0,0.8523499,0
130,14,0.498,2,-0.05,1.9649583,0
130,15,0.399,0,1.0,2.874052,0
130,16,0.323,2,-0.05,-0.4997611,0
