epoch,step,min_lidar,action,reward,q_max,loss
1,46,0.578,0,1.0,3.9453952,0
1,47,0.571,0,1.0,4.154355,0
1,48,0.578,1,-0.05,4.1372046,0
1,49,0.574,0,1.0,4.08943,0
1,50,0.589,0,1.0,4.073321,0
1,51,0.562,2,-0.05,4.003607,0
1,52,0.571,0,1.0,3.9648879,0
1,53,0.573,2,-0.05,3.9173248,0
1,54,0.565,0,1.0,3.8976328,0
1,55,0.569,1,-0.05,3.875973,0
1,56,0.564,1,-0.05,3.8648446,0
1,57,0.569,1,-0.05,3.4733732,0
1,58,0.577,1,-0.05,3.6452754,0
1,59,0.570,0,1.0,3.773782,0
1,60,0.567,2,-0.05,4.076723,0
1,61,0.593,1,-0.05,4.1954927,0
1,62,0.572,1,-0.05,4.152796,0
1,63,0.598,2,-0.05,4.7987943,0
1,64,0.606,2,-0.05,4.6151567,0
1,65,0.607,2,-0.05,3.9738216,0
1,66,0.595,2,-0.05,3.7921352,0
1,67,0.606,2,-0.05,3.8250563,0
1,68,0.614,0,1.0,3.3458996,0
1,69,0.624,2,-0.05,3.366264,0
1,70,0.619,2,-0.05,3.381915,0
1,71,0.610,2,-0.05,3.8216052,0
1,72,0.619,2,-0.05,3.8737617,0
1,73,0.613,1,-0.05,4.299357,0
1,74,0.610,2,-0.05,3.9553728,0
1,75,0.611,0,1.0,4.217264,0
1,76,0.594,1,-0.05,4.4837313,0
1,77,0.592,2,-0.05,4.6170053,0
1,78,0.593,1,-0.05,4.6006026,0
1,79,0.583,0,1.0,4.741577,0
1,80,0.565,0,1.0,4.4630976,0
1,81,0.550,1,-0.05,4.2117195,0
1,82,0.554,2,-0.05,4.1532335,0
1,83,0.547,2,-0.05,4.244882,0
1,84,0.560,1,-0.05,4.729431,0
1,85,0.543,2,-0.05,4.394808,0
1,86,0.536,0,1.0,4.6771784,0
1,87,0.535,2,-0.05,4.770681,0
1,88,0.516,1,-0.05,4.389876,0
1,89,0.517,1,-0.05,4.378741,0
1,90,0.516,1,-0.05,4.54522,0
1,91,0.504,1,-0.05,4.292703,0
1,92,0.513,0,1.0,4.096185,0
1,93,0.481,0,1.0,3.7051883,0
1,94,0.475,1,-0.05,3.7328863,0
1,95,0.474,1,-0.05,3.705507,0
1,96,0.474,0,1.0,3.5826876,0
1,97,0.474,1,-0.05,2.8033497,0
1,98,0.473,2,-0.05,2.8253748,0
1,99,0.452,0,1.0,2.8472302,0
1,100,0.459,1,-0.05,3.1478186,0
1,101,0.457,1,-0.05,3.6559403,0
1,102,0.466,2,-0.05,3.1707234,0
1,103,0.456,1,-0.05,3.2556813,0
1,104,0.451,2,-0.05,3.180987,0
1,105,0.458,2,-0.05,3.2382016,0
1,106,0.451,0,1.0,3.90912,0
1,107,0.439,1,-0.05,4.1043844,0
1,108,0.437,2,-0.05,4.390372,0
1,109,0.422,0,1.0,4.68668,0
1,110,0.409,1,-0.05,4.699832,0
1,111,0.401,2,-0.05,4.5228367,0
1,112,0.403,1,-0.05,4.814161,0
1,113,0.387,1,-0.05,4.621461,0
1,114,0.381,0,1.0,4.659477,0
1,115,0.352,0,1.0,4.6695995,0
1,116,0.330,1,-0.05,4.325424,0
1,117,0.347,2,-0.05,4.2697873,0
1,118,0.326,0,1.0,4.5772815,0
1,119,0.297,0,1.0,4.356413,0
1,120,0.271,1,-0.05,4.2827215,0
1,121,0.264,0,1.0,4.209468,0
1,122,0.231,0,1.0,4.482081,0
1,123,0.201,0,1.0,4.3250628,0
1,124,0.187,2,-100.0,3.8479948,0
2,0,0.678,0,1.0,0.0,0
2,1,0.662,2,-0.05,4.0402193,0
2,2,0.671,1,-0.05,4.161557,0
2,3,0.664,2,-0.05,4.0005198,0
2,4,0.663,2,-0.05,4.1377597,0
2,5,0.674,1,-0.05,4.1324453,0
2,6,0.654,1,-0.05,4.153083,0
2,7,0.667,0,1.0,3.992868,0
2,8,0.659,2,-0.05,3.9603996,0
2,9,0.665,1,-0.05,3.633277,0
2,10,0.651,0,1.0,3.706227,0
2,11,0.652,2,-0.05,3.8592758,0
2,12,0.629,0,1.0,4.259265,0
2,13,0.631,2,-0.05,4.6066213,0
2,14,0.628,1,-0.05,4.801246,0
2,15,0.622,1,-0.05,5.091792,0
2,16,0.622,1,-0.05,5.033394,0
2,17,0.605,0,1.0,5.1807995,0
2,18,0.581,0,1.0,4.8771095,0
2,19,0.562,2,-0.05,4.9518566,0
2,20,0.541,1,-0.05,5.0817013,0
2,21,0.514,0,1.0,4.903651,0
2,22,0.497,0,1.0,3.8346095,0
2,23,0.439,0,1.0,3.7562695,0
2,24,0.413,0,1.0,3.7634254,0
2,25,0.374,1,-0.05,3.7901654,0
2,26,0.358,2,-0.05,3.7993371,0
2,27,0.355,2,-0.05,4.2065697,0
2,28,0.344,1,-0.05,5.3297877,0
2,29,0.323,0,1.0,4.3870945,0
2,30,0.319,1,-0.05,3.6978812,0
2,31,0.305,1,-0.05,3.1069207,0
2,32,0.279,0,1.0,2.8245935,0
2,33,0.232,0,1.0,2.9495528,0
2,34,0.202,1,-0.05,3.6709528,0
2,35,0.184,1,-100.0,4.2985325,0
3,0,0.661,0,1.0,0.0,0
3,1,0.657,2,-0.05,4.011202,0
3,2,0.668,2,-0.05,4.0100927,0
3,3,0.661,1,-0.05,4.145506,0
3,4,0.666,0,1.0,4.0024166,0
3,5,0.663,1,-0.05,3.9862747,0
3,6,0.658,2,-0.05,3.5856638,0
3,7,0.665,1,-0.05,3.766745,0
3,8,0.672,1,-0.05,3.6074724,0
3,9,0.659,2,-0.05,3.7649956,0
3,10,0.658,2,-0.05,3.6248546,0
3,11,0.656,1,-0.05,3.7467816,0
3,12,0.664,2,-0.05,3.6248922,0
3,13,0.657,2,-0.05,3.743981,0
3,14,0.637,0,1.0,4.078842,0
3,15,0.655,0,1.0,4.102653,0
3,16,0.651,2,-0.05,4.1628294,0
3,17,0.655,0,1.0,4.1560097,0
3,18,0.660,2,-0.05,4.124516,0
3,19,0.651,2,-0.05,4.141349,0
3,20,0.653,0,1.0,4.3009725,0
3,21,0.669,0,1.0,4.772785,0
3,22,0.670,2,-0.05,4.896421,0
3,23,0.658,0,1.0,4.8716516,0
3,24,0.675,0,1.0,4.8950796,0
3,25,0.701,0,1.0,4.832816,0
3,26,0.701,2,-0.05,4.7679744,0
3,27,0.696,0,1.0,4.7433047,0
3,28,0.699,2,-0.05,4.7392254,0
3,29,0.699,2,-0.05,4.6984177,0
3,30,0.676,2,-0.05,4.7579746,0
3,31,0.677,2,-0.05,4.4583797,0
3,32,0.673,2,-0.05,4.3563366,0
3,33,0.674,2,-0.05,4.607648,0
3,34,0.683,1,-0.05,5.4605126,0
3,35,0.669,2,-0.05,4.8506827,0
3,36,0.667,2,-0.05,5.400283,0
3,37,0.675,2,-0.05,5.9062853,0
3,38,0.650,1,-0.05,5.879498,0
3,39,0.634,0,1.0,5.9082093,0
3,40,0.618,1,-0.05,5.597593,0
3,41,0.622,0,1.0,4.5723705,0
3,42,0.598,1,-0.05,4.1887193,0
3,43,0.590,2,-0.05,4.17421,0
3,44,0.589,2,-0.05,4.031798,0
3,45,0.591,0,1.0,4.327578,0
3,46,0.571,2,-0.05,5.1692996,0
3,47,0.562,2,-0.05,5.836109,0
3,48,0.572,1,-0.05,6.036976,0
3,49,0.555,0,1.0,6.018911,0
3,50,0.518,0,1.0,5.4099903,0
3,51,0.503,1,-0.05,5.1531916,0
3,52,0.493,2,-0.05,5.141188,0
3,53,0.489,2,-0.05,5.457613,0
3,54,0.493,2,-0.05,5.925965,0
3,55,0.477,0,1.0,5.2079926,0
3,56,0.460,2,-0.05,5.167455,0
3,57,0.450,1,-0.05,5.107295,0
3,58,0.436,2,-0.05,5.1983294,0
3,59,0.438,2,-0.05,5.1064444,0
3,60,0.413,0,1.0,5.0527806,0
3,61,0.410,2,-0.05,5.0078645,0
3,62,0.378,0,1.0,3.8689692,0
3,63,0.345,0,1.0,3.3773592,0
3,64,0.296,1,-0.05,3.3830888,0
3,65,0.291,2,-0.05,3.4907548,0
3,66,0.282,2,-0.05,3.2519703,0
3,67,0.262,0,1.0,2.9388065,0
3,68,0.214,1,-0.05,3.2594185,0
3,69,0.214,1,-0.05,3.997441,0
3,70,0.188,0,-100.0,3.3896205,0
4,0,0.665,0,1.0,0.0,0
4,1,0.661,2,-0.05,3.6875489,0
4,2,0.649,0,1.0,3.6773705,0
4,3,0.650,2,-0.05,3.7988613,0
4,4,0.651,1,-0.05,3.8664336,0
4,5,0.654,1,-0.05,4.1776237,0
4,6,0.644,2,-0.05,4.713571,0
4,7,0.644,1,-0.05,4.358884,0
4,8,0.646,2,-0.05,4.633942,0
4,9,0.628,1,-0.05,4.358513,0
4,10,0.618,1,-0.05,4.623498,0
4,11,0.636,1,-0.05,4.865775,0
4,12,0.602,2,-0.05,5.108848,0
4,13,0.604,0,1.0,5.128211,0
4,14,0.587,0,1.0,4.779804,0
4,15,0.567,2,-0.05,4.4182553,0
4,16,0.561,0,1.0,4.3851476,0
4,17,0.550,1,-0.05,4.34857,0
4,18,0.517,2,-0.05,4.250793,0
4,19,0.540,1,-0.05,3.9673235,0
4,20,0.526,1,-0.05,4.2601657,0
4,21,0.539,1,-0.05,4.959112,0
4,22,0.519,0,1.0,5.214003,0
4,23,0.516,2,-0.05,5.635425,0
4,24,0.499,1,-0.05,5.7161484,0
4,25,0.491,0,1.0,5.4420023,0
4,26,0.458,2,-0.05,4.590107,0
4,27,0.456,1,-0.05,3.7156835,0
4,28,0.440,0,1.0,3.0174236,0
4,29,0.403,2,-0.05,2.2144234,0
4,30,0.403,2,-0.05,2.3197367,0
4,31,0.373,0,1.0,2.4767766,0
4,32,0.329,0,1.0,2.7548134,0
4,33,0.305,1,-0.05,2.9952726,0
4,34,0.293,2,-0.05,3.2172627,0
4,35,0.271,0,1.0,3.8254051,0
4,36,0.223,0,1.0,4.4911904,0
4,37,0.206,2,-0.05,4.727935,0
4,38,0.178,0,-100.0,4.7524157,0
5,0,0.669,0,1.0,0.0,0
5,1,0.658,0,1.0,4.037941,0
5,2,0.664,1,-0.05,4.0347424,0
5,3,0.660,0,1.0,4.0465,0
5,4,0.665,2,-0.05,4.0683994,0
5,5,0.675,1,-0.05,4.0503845,0
5,6,0.672,2,-0.05,4.055507,0
5,7,0.667,0,1.0,4.0375233,0
5,8,0.663,2,-0.05,4.088832,0
5,9,0.668,2,-0.05,4.4691486,0
5,10,0.673,0,1.0,4.8208046,0
5,11,0.690,0,1.0,4.8410068,0
5,12,0.710,0,1.0,4.6457267,0
5,13,0.697,0,1.0,4.63417,0
5,14,0.687,2,-0.05,4.572919,0
5,15,0.670,1,-0.05,4.5487347,0
5,16,0.668,2,-0.05,4.6398973,0
5,17,0.676,2,-0.05,4.71098,0
5,18,0.679,1,-0.05,4.2933273,0
5,19,0.660,1,-0.05,4.4563236,0
5,20,0.663,0,1.0,4.6294947,0
5,21,0.654,2,-0.05,4.4735656,0
5,22,0.655,1,-0.05,4.3767185,0
5,23,0.645,2,-0.05,4.1986184,0
5,24,0.647,0,1.0,4.2890935,0
5,25,0.649,1,-0.05,4.412458,0
5,26,0.627,0,1.0,4.528858,0
5,27,0.631,0,1.0,4.508911,0
5,28,0.613,0,1.0,4.4981823,0
5,29,0.609,0,1.0,4.4280796,0
5,30,0.584,2,-0.05,4.4057417,0
5,31,0.577,0,1.0,4.362396,0
5,32,0.572,1,-0.05,4.3235292,0
5,33,0.575,0,1.0,4.3036146,0
5,34,0.546,1,-0.05,4.251538,0
5,35,0.541,0,1.0,4.218522,0
5,36,0.533,0,1.0,4.227394,0
5,37,0.516,2,-0.05,4.1334705,0
5,38,0.503,0,1.0,4.0604963,0
5,39,0.509,2,-0.05,4.00482,0
5,40,0.506,2,-0.05,3.9865494,0
5,41,0.501,2,-0.05,4.1716056,0
5,42,0.497,1,-0.05,3.8654904,0
5,43,0.477,0,1.0,3.7086344,0
5,44,0.489,0,1.0,3.9418216,0
5,45,0.470,0,1.0,3.8839145,0
5,46,0.457,0,1.0,3.844,0
5,47,0.449,1,-0.05,3.7796245,0
5,48,0.447,1,-0.05,3.672065,0
5,49,0.439,2,-0.05,3.5901904,0
5,50,0.434,0,1.0,3.6271918,0
5,51,0.430,1,-0.05,3.7444873,0
5,52,0.422,0,1.0,3.7638185,0
5,53,0.416,2,-0.05,3.746399,0
5,54,0.407,0,1.0,3.7873814,0
5,55,0.374,0,1.0,3.922951,0
5,56,0.358,2,-0.05,3.9465122,0
5,57,0.360,1,-0.05,3.8989477,0
5,58,0.354,2,-0.05,3.7079535,0
5,59,0.346,0,1.0,3.8319845,0
5,60,0.318,2,-0.05,3.8093438,0
5,61,0.332,2,-0.05,4.391701,0
5,62,0.316,1,-0.05,5.233191,0
5,63,0.316,2,-0.05,4.476189,0
5,64,0.302,0,1.0,5.127723,0
5,65,0.286,2,-0.05,4.807211,0
5,66,0.286,2,-0.05,4.716888,0
5,67,0.259,0,1.0,4.819222,0
5,68,0.216,0,1.0,4.743843,0
5,69,0.182,2,-100.0,4.8029065,0
6,0,0.678,0,1.0,0.0,0
6,1,0.662,2,-0.05,4.0421314,0
6,2,0.671,1,-0.05,4.1648664,0
6,3,0.664,2,-0.05,3.9997387,0
6,4,0.674,1,-0.05,4.1415696,0
6,5,0.676,0,1.0,4.0094147,0
6,6,0.652,1,-0.05,3.946556,0
6,7,0.663,2,-0.05,3.6305394,0
6,8,0.654,0,1.0,3.6959667,0
6,9,0.663,0,1.0,4.090454,0
6,10,0.648,2,-0.05,4.0842857,0
6,11,0.663,0,1.0,4.068565,0
6,12,0.648,2,-0.05,4.0699162,0
6,13,0.653,1,-0.05,4.1024876,0
6,14,0.641,0,1.0,4.058211,0
6,15,0.653,2,-0.05,3.6767025,0
6,16,0.649,2,-0.05,3.6689959,0
6,17,0.646,0,1.0,3.5976925,0
6,18,0.635,2,-0.05,3.863077,0
6,19,0.637,2,-0.05,4.1172028,0
6,20,0.641,1,-0.05,4.1012573,0
6,21,0.642,0,1.0,4.166829,0
6,22,0.634,1,-0.05,3.8862944,0
6,23,0.636,2,-0.05,3.6445851,0
6,24,0.634,1,-0.05,3.815447,0
6,25,0.631,2,-0.05,3.6895063,0
6,26,0.631,0,1.0,3.8099847,0
6,27,0.633,1,-0.05,4.104006,0
6,28,0.639,1,-0.05,4.210516,0
6,29,0.630,0,1.0,3.8920994,0
6,30,0.625,2,-0.05,3.7177932,0
6,31,0.628,2,-0.05,3.5625155,0
6,32,0.627,0,1.0,3.7076886,0
6,33,0.626,0,1.0,3.9252145,0
6,34,0.624,0,1.0,3.9229589,0
6,35,0.617,1,-0.05,3.9118674,0
6,36,0.612,0,1.0,3.9103987,0
6,37,0.622,1,-0.05,3.9234862,0
6,38,0.613,2,-0.05,3.9085712,0
6,39,0.617,1,-0.05,4.196693,0
6,40,0.620,0,1.0,3.9424415,0
6,41,0.611,0,1.0,3.8489738,0
6,42,0.601,1,-0.05,3.6916595,0
6,43,0.601,1,-0.05,3.6679578,0
6,44,0.598,1,-0.05,3.5683796,0
6,45,0.601,2,-0.05,3.6688123,0
6,46,0.604,1,-0.05,3.6145248,0
6,47,0.597,1,-0.05,3.6662884,0
6,48,0.597,0,1.0,3.8734355,0
6,49,0.581,0,1.0,4.5862813,0
6,50,0.565,2,-0.05,4.6621065,0
6,51,0.558,0,1.0,4.63998,0
6,52,0.530,0,1.0,4.7892723,0
6,53,0.526,1,-0.05,4.790256,0
6,54,0.502,0,1.0,4.823619,0
6,55,0.496,1,-0.05,5.110754,0
6,56,0.487,1,-0.05,5.1094165,0
6,57,0.478,1,-0.05,5.311742,0
6,58,0.477,0,1.0,5.6769876,0
6,59,0.461,1,-0.05,6.094879,0
6,60,0.435,0,1.0,6.2358127,0
6,61,0.428,2,-0.05,5.52608,0
6,62,0.421,2,-0.05,3.8724413,0
6,63,0.409,1,-0.05,5.9008718,0
6,64,0.395,0,1.0,4.287543,0
6,65,0.356,0,1.0,3.3235097,0
6,66,0.330,2,-0.05,3.530748,0
6,67,0.326,2,-0.05,3.5164857,0
6,68,0.309,0,1.0,3.5980263,0
6,69,0.275,0,1.0,4.7384033,0
6,70,0.235,0,1.0,4.719721,0
6,71,0.211,2,-0.05,4.191651,0
6,72,0.196,2,-100.0,4.1423016,0
7,0,0.661,0,1.0,0.0,0
7,1,0.661,0,1.0,4.174665,0
7,2,0.667,1,-0.05,4.1568193,0
7,3,0.661,2,-0.05,4.1729336,0
7,4,0.670,0,1.0,4.126254,0
7,5,0.661,2,-0.05,4.524269,0
7,6,0.667,1,-0.05,4.7875223,0
7,7,0.684,1,-0.05,4.612535,0
7,8,0.690,1,-0.05,4.244527,0
7,9,0.680,0,1.0,4.1404133,0
7,10,0.668,1,-0.05,4.067095,0
7,11,0.679,0,1.0,3.8047237,0
7,12,0.659,2,-0.05,3.6968222,0
7,13,0.674,1,-0.05,3.7099085,0
7,14,0.664,2,-0.05,3.8483071,0
7,15,0.662,0,1.0,3.7563403,0
7,16,0.647,0,1.0,3.6733756,0
7,17,0.647,1,-0.05,3.611908,0
7,18,0.645,1,-0.05,3.6057,0
7,19,0.646,2,-0.05,3.6614623,0
7,20,0.640,1,-0.05,3.652624,0
7,21,0.633,0,1.0,3.6314015,0
7,22,0.633,2,-0.05,3.7792532,0
7,23,0.629,2,-0.05,3.976284,0
7,24,0.611,0,1.0,3.8805285,0
7,25,0.623,1,-0.05,3.613482,0
7,26,0.596,0,1.0,3.6612704,0
7,27,0.602,1,-0.05,3.659649,0
7,28,0.607,0,1.0,3.661978,0
7,29,0.605,1,-0.05,3.5695846,0
7,30,0.593,2,-0.05,3.7117531,0
7,31,0.589,1,-0.05,3.560725,0
7,32,0.587,0,1.0,3.6166205,0
7,33,0.584,1,-0.05,3.8883924,0
7,34,0.589,1,-0.05,4.2154603,0
7,35,0.580,1,-0.05,4.9419813,0
7,36,0.566,0,1.0,5.1796093,0
7,37,0.545,1,-0.05,5.278699,0
7,38,0.532,0,1.0,5.5027966,0
7,39,0.515,1,-0.05,5.30896,0
7,40,0.498,0,1.0,4.7328424,0
7,41,0.481,2,-0.05,3.6328719,0
7,42,0.454,0,1.0,2.3571525,0
7,43,0.420,2,-0.05,2.4776905,0
7,44,0.415,1,-0.05,2.5854344,0
7,45,0.388,0,1.0,2.3958871,0
7,46,0.372,1,-0.05,2.4246755,0
7,47,0.367,2,-0.05,2.8220491,0
7,48,0.361,2,-0.05,2.982425,0
7,49,0.347,1,-0.05,2.6781647,0
7,50,0.330,0,1.0,3.0487154,0
7,51,0.284,1,-0.05,3.1641164,0
7,52,0.286,1,-0.05,3.5961442,0
7,53,0.270,2,-0.05,3.5114322,0
7,54,0.251,0,1.0,3.6824193,0
7,55,0.217,1,-0.05,3.9878998,0
7,56,0.214,2,-0.05,4.113053,0
7,57,0.187,0,-100.0,3.802136,0
8,0,0.678,0,1.0,0.0,0
8,1,0.670,0,1.0,4.4566464,0
8,2,0.682,2,-0.05,4.527174,0
8,3,0.678,2,-0.05,4.565917,0
8,4,0.679,2,-0.05,4.7396445,0
8,5,0.691,0,1.0,4.7050548,0
8,6,0.687,0,1.0,4.5489416,0
8,7,0.687,1,-0.05,4.367206,0
8,8,0.672,0,1.0,4.341111,0
8,9,0.659,0,1.0,4.270748,0
8,10,0.652,2,-0.05,4.218174,0
8,11,0.651,1,-0.05,4.1507688,0
8,12,0.634,2,-0.05,4.181853,0
8,13,0.639,2,-0.05,4.196323,0
8,14,0.638,1,-0.05,4.4802537,0
8,15,0.640,1,-0.05,4.242637,0
8,16,0.623,0,1.0,4.094035,0
8,17,0.623,2,-0.05,4.3017693,0
8,18,0.598,0,1.0,4.2375665,0
8,19,0.591,0,1.0,4.186907,0
8,20,0.593,2,-0.05,4.159644,0
8,21,0.586,2,-0.05,4.1282578,0
8,22,0.585,0,1.0,4.362815,0
8,23,0.554,1,-0.05,4.1339855,0
8,24,0.585,2,-0.05,3.9830616,0
8,25,0.560,1,-0.05,4.1784954,0
8,26,0.554,1,-0.05,3.981361,0
8,27,0.557,0,1.0,3.9242928,0
8,28,0.538,1,-0.05,3.8523827,0
8,29,0.545,2,-0.05,3.9888275,0
8,30,0.522,1,-0.05,4.1125083,0
8,31,0.537,1,-0.05,3.8923867,0
8,32,0.528,2,-0.05,3.9976583,0
8,33,0.533,2,-0.05,4.017215,0
8,34,0.541,2,-0.05,4.0747385,0
8,35,0.530,0,1.0,3.8206482,0
8,36,0.520,1,-0.05,3.8372626,0
8,37,0.505,0,1.0,3.994897,0
8,38,0.495,2,-0.05,3.8632493,0
8,39,0.466,0,1.0,3.65509,0
8,40,0.472,0,1.0,3.6197336,0
8,41,0.459,2,-0.05,3.5588477,0
8,42,0.458,2,-0.05,3.5165617,0
8,43,0.439,1,-0.05,3.8440382,0
8,44,0.449,2,-0.05,3.583287,0
8,45,0.433,0,1.0,3.7309127,0
8,46,0.423,1,-0.05,4.1120863,0
8,47,0.434,1,-0.05,4.860948,0
8,48,0.421,1,-0.05,4.1489496,0
8,49,0.420,2,-0.05,3.7975192,0
8,50,0.410,1,-0.05,3.9692407,0
8,51,0.412,2,-0.05,3.807026,0
8,52,0.410,0,1.0,3.9788165,0
8,53,0.402,1,-0.05,4.6599135,0
8,54,0.380,2,-0.05,5.1250696,0
8,55,0.379,0,1.0,5.4757595,0
8,56,0.342,0,1.0,5.253863,0
8,57,0.314,1,-0.05,5.2324114,0
8,58,0.314,2,-0.05,5.236837,0
8,59,0.291,0,1.0,5.320648,0
8,60,0.259,2,-0.05,5.092017,0
8,61,0.281,2,-0.05,4.960653,0
8,62,0.256,2,-0.05,4.583162,0
8,63,0.263,2,-0.05,3.8572822,0
8,64,0.239,1,-0.05,3.5362513,0
8,65,0.238,2,-0.05,3.494339,0
8,66,0.218,0,1.0,3.4992409,0
8,67,0.172,2,-100.0,3.5227969,0
9,0,0.661,0,1.0,0.0,0
9,1,0.659,2,-0.05,4.1772804,0
9,2,0.659,0,1.0,4.1308703,0
9,3,0.662,2,-0.05,4.1915517,0
9,4,0.670,1,-0.05,4.5060735,0
9,5,0.673,0,1.0,4.2491717,0
9,6,0.669,2,-0.05,4.157823,0
9,7,0.677,0,1.0,4.0624537,0
9,8,0.672,0,1.0,4.046134,0
9,9,0.665,2,-0.05,4.0577555,0
9,10,0.660,1,-0.05,4.0682445,0
9,11,0.679,1,-0.05,4.0426598,0
9,12,0.654,0,1.0,3.6299756,0
9,13,0.655,1,-0.05,3.7728949,0
9,14,0.653,2,-0.05,3.8546968,0
9,15,0.664,1,-0.05,3.6972952,0
9,16,0.649,0,1.0,3.8566804,0
9,17,0.654,2,-0.05,4.1811647,0
9,18,0.623,0,1.0,4.73549,0
9,19,0.617,0,1.0,4.6990666,0
9,20,0.596,1,-0.05,4.7197437,0
9,21,0.584,1,-0.05,4.670458,0
9,22,0.582,0,1.0,5.007849,0
9,23,0.578,2,-0.05,5.1524544,0
9,24,0.567,2,-0.05,5.403498,0
9,25,0.554,0,1.0,5.1836414,0
9,26,0.531,2,-0.05,5.017248,0
9,27,0.518,0,1.0,4.585233,0
9,28,0.519,2,-0.05,3.9401646,0
9,29,0.501,2,-0.05,3.7054014,0
9,30,0.506,1,-0.05,3.5757835,0
9,31,0.499,0,1.0,3.6140733,0
9,32,0.487,0,1.0,3.8650377,0
9,33,0.479,1,-0.05,3.8683207,0
9,34,0.470,0,1.0,3.8927848,0
9,35,0.448,0,1.0,4.142437,0
9,36,0.439,1,-0.05,4.091092,0
9,37,0.419,0,1.0,4.1029882,0
9,38,0.412,2,-0.05,4.1253285,0
9,39,0.417,1,-0.05,4.356894,0
9,40,0.396,2,-0.05,4.6581783,0
9,41,0.398,1,-0.05,4.367855,0
9,42,0.386,0,1.0,4.691268,0
9,43,0.378,0,1.0,5.1403203,0
9,44,0.354,2,-0.05,5.3279443,0
9,45,0.343,0,1.0,5.397029,0
9,46,0.317,1,-0.05,5.7417345,0
9,47,0.297,0,1.0,5.756692,0
9,48,0.274,2,-0.05,5.8139124,0
9,49,0.275,2,-0.05,5.892864,0
9,50,0.258,0,1.0,5.2300787,0
9,51,0.248,2,-0.05,4.496483,0
9,52,0.234,0,1.0,4.318096,0
9,53,0.231,2,-0.05,4.2600217,0
9,54,0.217,0,1.0,4.140957,0
9,55,0.222,2,-0.05,4.2620716,0
9,56,0.215,0,1.0,4.441677,0
9,57,0.218,0,1.0,4.0538797,0
9,58,0.222,1,-0.05,4.140867,0
9,59,0.215,2,-0.05,4.1187057,0
9,60,0.222,0,1.0,4.3767304,0
9,61,0.222,0,1.0,4.8012767,0
9,62,0.223,0,1.0,4.6321716,0
9,63,0.243,0,1.0,4.60478,0
9,64,0.227,2,-0.05,4.540445,0
9,65,0.235,2,-0.05,4.5176353,0
9,66,0.239,2,-0.05,4.5896583,0
9,67,0.243,1,-0.05,5.2667446,0
9,68,0.234,0,1.0,4.77058,0
9,69,0.253,0,1.0,4.698716,0
9,70,0.264,1,-0.05,4.787098,0
9,71,0.252,2,-0.05,4.7295256,0
9,72,0.249,1,-0.05,4.620829,0
9,73,0.263,1,-0.05,4.7487125,0
9,74,0.265,2,-0.05,4.6885796,0
9,75,0.268,0,1.0,4.584948,0
9,76,0.265,0,1.0,4.501755,0
9,77,0.274,0,1.0,4.568375,0
9,78,0.289,1,-0.05,4.5193343,0
9,79,0.288,1,-0.05,4.573644,0
9,80,0.289,0,1.0,4.9019947,0
9,81,0.291,0,1.0,4.687912,0
9,82,0.296,2,-0.05,4.836951,0
9,83,0.279,1,-0.05,4.839509,0
9,84,0.293,1,-0.05,5.0207243,0
9,85,0.305,1,-0.05,4.606831,0
9,86,0.303,1,-0.05,4.93818,0
