epoch,step,min_lidar,action,reward,q_max,loss
90,3,0.599,1,-0.05,-0.41796196,0
90,4,0.527,0,1.0,-0.13615966,0
90,5,0.472,1,-0.05,-0.51729727,0
90,6,0.443,2,-0.05,-2.8396926,0
90,7,0.417,2,-0.05,-1.685348,0
90,8,0.388,0,1.0,-0.6294348,0
90,9,0.321,0,1.0,-1.5548198,0
90,10,0.287,1,-0.05,-1.6777092,0
90,11,0.286,1,-0.05,-2.3452005,0
90,12,0.271,1,-0.05,-4.4018755,0
90,13,0.239,1,-0.05,-5.493944,0
90,14,0.186,0,-100.0,-7.868065,0
91,0,0.655,0,1.0,0.09913635,0
91,1,0.671,1,-0.05,0.09293908,0
91,2,0.646,0,1.0,1.2581773,0
91,3,0.638,1,-0.05,1.2832948,0
91,4,0.604,0,1.0,0.21376598,0
91,5,0.589,1,-0.05,-0.9169241,0
91,6,0.535,0,1.0,-0.101549864,0
91,7,0.508,1,-0.05,-0.17942023,0
91,8,0.483,2,-0.05,-0.8156433,0
91,9,0.475,1,-0.05,-0.67259,0
91,10,0.407,0,1.0,-1.2706943,0
91,11,0.355,2,-0.05,-3.4184756,0
91,12,0.341,1,-0.05,-3.448646,0
91,13,0.271,0,1.0,-4.3058996,0
91,14,0.209,1,-0.05,-5.7972817,0
91,15,0.120,0,-100.0,-6.240017,0
92,0,0.668,0,1.0,-0.09354663,0
92,1,0.671,0,1.0,-0.04000759,0
92,2,0.672,0,1.0,-0.027265906,0
92,3,0.668,1,-0.05,-0.116901994,0
92,4,0.671,1,-0.05,1.2809114,0
92,5,0.620,0,1.0,-0.06445283,0
92,6,0.600,2,-0.05,-0.9555059,0
92,7,0.588,0,1.0,-0.37978464,0
92,8,0.572,2,-0.05,0.35845947,0
92,9,0.570,1,-0.05,0.5782027,0
92,10,0.535,0,1.0,-0.1968813,0
92,11,0.513,2,-0.05,-0.8385329,0
92,12,0.498,0,1.0,-0.3427925,0
92,13,0.486,2,-0.05,-0.33704317,0
92,14,0.504,0,1.0,-0.46154493,0
92,15,0.506,0,1.0,-1.1968608,0
92,16,0.515,0,1.0,-0.89259243,0
92,17,0.517,2,-0.05,-0.99120826,0
92,18,0.533,1,-0.05,-1.0299748,0
92,19,0.529,2,-0.05,-1.2673023,0
92,20,0.543,1,-0.05,-0.80860984,0
92,21,0.550,1,-0.05,-1.2483104,0
92,22,0.530,2,-0.05,-1.1797938,0
92,23,0.543,0,1.0,-1.620699,0
92,24,0.560,0,1.0,-1.4906403,0
92,25,0.566,1,-0.05,-1.97045,0
92,26,0.559,2,-0.05,-2.033,0
92,27,0.567,1,-0.05,-2.3311236,0
92,28,0.556,1,-0.05,-2.1873786,0
92,29,0.544,1,-0.05,-2.4510252,0
92,30,0.541,2,-0.05,-0.9686904,0
92,31,0.518,1,-0.05,-1.7059522,0
92,32,0.517,2,-0.05,-1.2905483,0
92,33,0.493,1,-0.05,-2.1755881,0
92,34,0.477,1,-0.05,-1.7003424,0
92,35,0.468,1,-0.05,-2.533577,0
92,36,0.407,0,1.0,-4.384626,0
92,37,0.319,2,-0.05,-4.805627,0
92,38,0.308,1,-0.05,-4.3244123,0
92,39,0.273,1,-0.05,-5.8930736,0
92,40,0.248,2,-0.05,-9.405012,0
92,41,0.225,1,-0.05,-7.7439938,0
92,42,0.120,0,-100.0,-10.034808,0
93,0,0.671,0,1.0,-0.025246859,0
93,1,0.674,1,-0.05,-0.040188193,0
93,2,0.657,0,1.0,1.1880949,0
93,3,0.644,1,-0.05,1.0424296,0
93,4,0.592,0,1.0,-0.3815837,0
93,5,0.540,0,1.0,-0.95993257,0
93,6,0.469,0,1.0,-0.89568686,0
93,7,0.463,1,-0.05,-1.1312863,0
93,8,0.377,0,1.0,-0.8585665,0
93,9,0.308,0,1.0,-2.648591,0
93,10,0.277,1,-0.05,-3.6848059,0
93,11,0.238,2,-0.05,-6.0543885,0
93,12,0.224,1,-0.05,-4.6696787,0
93,13,0.160,0,-100.0,-6.5150437,0
94,0,0.655,0,1.0,0.15154964,0
94,1,0.665,0,1.0,0.15775567,0
94,2,0.671,1,-0.05,0.08211923,0
94,3,0.656,1,-0.05,1.3203521,0
94,4,0.621,0,1.0,-0.3729561,0
94,5,0.547,0,1.0,-0.66472775,0
94,6,0.492,0,1.0,-0.63803935,0
94,7,0.460,1,-0.05,-0.5423925,0
94,8,0.443,2,-0.05,-0.9291892,0
94,9,0.428,2,-0.05,-1.0884284,0
94,10,0.410,2,-0.05,-0.95196474,0
94,11,0.408,2,-0.05,-0.8003558,0
94,12,0.415,1,-0.05,-1.0524635,0
94,13,0.418,0,1.0,-1.0760891,0
94,14,0.407,1,-0.05,-0.6982106,0
94,15,0.406,2,-0.05,-1.079324,0
94,16,0.404,1,-0.05,-0.9183117,0
94,17,0.406,1,-0.05,-1.1619203,0
94,18,0.393,2,-0.05,-1.5112824,0
94,19,0.396,1,-0.05,-1.7275302,0
94,20,0.371,1,-0.05,-1.4520957,0
94,21,0.349,1,-0.05,-2.4311743,0
94,22,0.331,1,-0.05,-4.7721887,0
94,23,0.319,1,-0.05,-5.774853,0
94,24,0.255,2,-0.05,-8.919493,0
94,25,0.240,2,-0.05,-7.6538577,0
94,26,0.231,1,-0.05,-5.4756727,0
94,27,0.206,1,-0.05,-6.586548,0
94,28,0.122,0,-100.0,-8.403514,0
95,0,0.667,0,1.0,0.21558493,0
95,1,0.674,0,1.0,0.2594114,0
95,2,0.660,1,-0.05,0.26293832,0
95,3,0.661,1,-0.05,1.4943243,0
95,4,0.628,0,1.0,0.5826584,0
95,5,0.616,1,-0.05,-0.63256735,0
95,6,0.594,1,-0.05,-0.46531928,0
95,7,0.566,2,-0.05,-0.05532384,0
95,8,0.551,2,-0.05,-0.094189405,0
95,9,0.535,0,1.0,-0.9428835,0
95,10,0.514,1,-0.05,-0.32118475,0
95,11,0.505,1,-0.05,-0.8680183,0
95,12,0.488,1,-0.05,-0.63858175,0
95,13,0.459,2,-0.05,-2.3561425,0
95,14,0.397,0,1.0,-1.426847,0
95,15,0.378,2,-0.05,-1.9498425,0
95,16,0.362,1,-0.05,-1.4850044,0
95,17,0.299,0,1.0,-2.548819,0
95,18,0.261,1,-0.05,-4.394812,0
95,19,0.231,2,-0.05,-5.967527,0
95,20,0.221,2,-0.05,-5.159845,0
95,21,0.175,0,-100.0,-4.407604,0
96,0,0.666,0,1.0,0.4290136,0
96,1,0.656,2,-0.05,0.42260867,0
96,2,0.682,0,1.0,-1.4048584,0
96,3,0.706,0,1.0,-2.0052178,0
96,4,0.672,0,1.0,-2.132535,0
96,5,0.648,0,1.0,-2.2684162,0
96,6,0.627,2,-0.05,-2.3865585,0
96,7,0.624,1,-0.05,-2.757494,0
96,8,0.599,0,1.0,-2.1352053,0
96,9,0.596,0,1.0,-0.9699093,0
96,10,0.584,2,-0.05,-0.9845714,0
96,11,0.548,0,1.0,-2.758607,0
96,12,0.534,1,-0.05,-3.632783,0
96,13,0.522,0,1.0,-2.5162137,0
96,14,0.506,2,-0.05,-1.5613904,0
96,15,0.506,1,-0.05,-3.7948306,0
96,16,0.509,2,-0.05,-2.0457833,0
96,17,0.502,2,-0.05,-3.9823368,0
96,18,0.482,2,-0.05,-3.2281818,0
96,19,0.465,1,-0.05,-2.2395234,0
96,20,0.399,0,1.0,-3.2849197,0
96,21,0.366,1,-0.05,-4.662916,0
96,22,0.350,2,-0.05,-5.4487057,0
96,23,0.347,1,-0.05,-5.6642513,0
96,24,0.317,0,1.0,-5.362479,0
96,25,0.322,2,-0.05,-4.517242,0
96,26,0.257,0,1.0,-6.2145433,0
96,27,0.235,1,-0.05,-6.7421713,0
96,28,0.227,1,-0.05,-5.9382124,0
96,29,0.216,1,-0.05,-2.9569118,0
96,30,0.239,0,1.0,1.2993598,0
96,31,0.242,2,-0.05,1.1740046,0
96,32,0.261,0,1.0,1.071137,0
96,33,0.257,1,-0.05,-0.95939326,0
96,34,0.257,1,-0.05,0.21457261,0
96,35,0.285,0,1.0,0.25438756,0
96,36,0.310,1,-0.05,0.37096685,0
96,37,0.378,0,1.0,0.9280216,0
96,38,0.409,1,-0.05,-0.11350918,0
96,39,0.432,1,-0.05,0.20176935,0
96,40,0.440,1,-0.05,-3.4662828,0
96,41,0.477,1,-0.05,-7.2337604,0
96,42,0.531,1,-0.05,-5.5884686,0
96,43,0.545,1,-0.05,-6.3589764,0
96,44,0.586,2,-0.05,-7.4788127,0
96,45,0.604,2,-0.05,-7.2845063,0
96,46,0.651,2,-0.05,-6.765154,0
96,47,0.674,2,-0.05,-6.9887853,0
96,48,0.681,1,-0.05,-6.371206,0
96,49,0.683,1,-0.05,-6.3755627,0
96,50,0.582,0,1.0,-7.4176226,0
96,51,0.493,1,-0.05,-9.188782,0
96,52,0.483,1,-0.05,-10.542544,0
96,53,0.444,1,-0.05,-10.748215,0
96,54,0.417,1,-0.05,-8.630607,0
96,55,0.380,1,-0.05,-7.355816,0
96,56,0.358,1,-0.05,-4.9470625,0
96,57,0.336,2,-0.05,-2.5981727,0
96,58,0.325,1,-0.05,-4.570967,0
96,59,0.254,0,1.0,-2.9622889,0
96,60,0.190,0,-100.0,-3.092361,0
97,0,0.674,1,-0.05,0.09481931,0
97,1,0.673,1,-0.05,1.2725194,0
97,2,0.658,2,-0.05,0.16923076,0
97,3,0.645,2,-0.05,0.79133034,0
97,4,0.643,2,-0.05,0.17175865,0
97,5,0.656,0,1.0,-2.1012654,0
97,6,0.684,1,-0.05,-1.8276715,0
97,7,0.703,0,1.0,-1.8690627,0
97,8,0.695,2,-0.05,-0.4010659,0
97,9,0.699,1,-0.05,-1.9499915,0
97,10,0.700,2,-0.05,-0.20017815,0
97,11,0.698,0,1.0,-1.9751118,0
97,12,0.662,1,-0.05,-2.2910564,0
97,13,0.660,2,-0.05,-1.19312,0
97,14,0.656,1,-0.05,-2.411664,0
97,15,0.646,1,-0.05,-2.083998,0
97,16,0.657,0,1.0,1.5224705,0
97,17,0.686,0,1.0,1.8544431,0
97,18,0.695,0,1.0,1.6423768,0
97,19,0.688,0,1.0,1.3638675,0
97,20,0.648,0,1.0,0.69860137,0
97,21,0.666,1,-0.05,0.11235052,0
97,22,0.647,2,-0.05,-0.62423813,0
97,23,0.629,2,-0.05,0.011347175,0
97,24,0.637,0,1.0,-0.22030175,0
97,25,0.663,0,1.0,-0.44631267,0
97,26,0.669,0,1.0,-0.66628987,0
97,27,0.676,2,-0.05,-1.0898952,0
97,28,0.673,1,-0.05,-1.3080285,0
97,29,0.681,0,1.0,-1.1906558,0
97,30,0.690,2,-0.05,-1.6929495,0
97,31,0.690,2,-0.05,-1.8958379,0
97,32,0.702,1,-0.05,-0.47225666,0
97,33,0.696,1,-0.05,-1.4421473,0
97,34,0.711,2,-0.05,-1.680096,0
97,35,0.701,1,-0.05,-2.0094872,0
97,36,0.706,1,-0.05,-1.7881253,0
97,37,0.707,1,-0.05,-1.6388967,0
97,38,0.697,1,-0.05,-0.26700056,0
97,39,0.675,1,-0.05,-0.45011592,0
97,40,0.647,1,-0.05,-2.160719,0
97,41,0.630,1,-0.05,-4.187165,0
97,42,0.598,1,-0.05,-9.150591,0
97,43,0.559,2,-0.05,-9.480333,0
97,44,0.524,1,-0.05,-10.0997925,0
97,45,0.490,1,-0.05,-9.870401,0
97,46,0.457,2,-0.05,-7.60547,0
97,47,0.433,1,-0.05,-9.398435,0
97,48,0.400,1,-0.05,-8.701597,0
97,49,0.350,2,-0.05,-8.065748,0
97,50,0.246,0,1.0,-8.743339,0
97,51,0.120,0,-100.0,-10.414328,0
98,0,0.666,0,1.0,0.037540317,0
98,1,0.664,1,-0.05,0.08946937,0
98,2,0.648,0,1.0,1.3051937,0
98,3,0.633,2,-0.05,0.8901751,0
98,4,0.625,2,-0.05,0.73362696,0
98,5,0.651,0,1.0,-1.4786994,0
98,6,0.663,1,-0.05,-1.9871325,0
98,7,0.660,1,-0.05,-1.4457082,0
98,8,0.647,0,1.0,1.1945548,0
98,9,0.622,0,1.0,0.93356276,0
98,10,0.582,0,1.0,0.5710713,0
98,11,0.555,0,1.0,0.36317927,0
98,12,0.527,0,1.0,-0.11721867,0
98,13,0.500,0,1.0,-0.5784093,0
98,14,0.448,0,1.0,-1.0046239,0
98,15,0.446,2,-0.05,-1.8563893,0
98,16,0.457,1,-0.05,-1.8932186,0
98,17,0.436,1,-0.05,-2.0315113,0
98,18,0.424,1,-0.05,-1.2540197,0
98,19,0.415,1,-0.05,-2.9677005,0
98,20,0.378,1,-0.05,-4.0101876,0
98,21,0.363,2,-0.05,-7.125794,0
98,22,0.324,1,-0.05,-5.0764036,0
98,23,0.223,0,1.0,-7.511806,0
98,24,0.143,1,-100.0,-8.268825,0
99,0,0.654,0,1.0,0.20310354,0
99,1,0.653,1,-0.05,0.44483042,0
99,2,0.667,1,-0.05,1.1717625,0
99,3,0.653,2,-0.05,-0.81646156,0
99,4,0.612,0,1.0,0.5686877,0
99,5,0.608,2,-0.05,0.7976792,0
99,6,0.610,0,1.0,0.002490878,0
99,7,0.602,2,-0.05,-1.0966487,0
99,8,0.627,1,-0.05,-1.7933223,0
99,9,0.622,0,1.0,-0.31092614,0
99,10,0.607,2,-0.05,0.25265378,0
99,11,0.610,2,-0.05,-1.3848994,0
99,12,0.613,1,-0.05,-1.3279464,0
99,13,0.623,2,-0.05,-1.6947966,0
99,14,0.627,2,-0.05,-1.7330844,0
99,15,0.677,0,1.0,-0.3216424,0
99,16,0.703,1,-0.05,-0.71350265,0
99,17,0.638,0,1.0,-1.1531773,0
99,18,0.600,0,1.0,-2.2354634,0
99,19,0.523,0,1.0,-2.7240167,0
99,20,0.506,1,-0.05,-3.2722607,0
99,21,0.505,2,-0.05,-3.5338373,0
99,22,0.491,1,-0.05,-3.9575298,0
99,23,0.493,1,-0.05,-3.8691826,0
99,24,0.480,0,1.0,-0.9357843,0
99,25,0.480,0,1.0,0.6513933,0
99,26,0.482,0,1.0,0.6547957,0
99,27,0.487,0,1.0,0.249197,0
99,28,0.510,0,1.0,-0.016907573,0
99,29,0.509,0,1.0,-0.7002213,0
99,30,0.516,0,1.0,-1.2618861,0
99,31,0.521,2,-0.05,-1.8987551,0
99,32,0.513,1,-0.05,-2.443485,0
99,33,0.507,2,-0.05,-2.1415412,0
99,34,0.512,1,-0.05,-2.6680849,0
99,35,0.502,0,1.0,-2.372021,0
99,36,0.535,2,-0.05,-3.1608293,0
99,37,0.525,1,-0.05,-4.4517794,0
99,38,0.531,2,-0.05,-4.9438987,0
99,39,0.537,0,1.0,-5.5137196,0
99,40,0.529,0,1.0,-6.0995765,0
99,41,0.534,1,-0.05,-7.959407,0
99,42,0.533,1,-0.05,-7.609832,0
99,43,0.554,2,-0.05,-6.0542216,0
99,44,0.578,0,1.0,-8.110025,0
99,45,0.630,2,-0.05,-8.127227,0
99,46,0.646,1,-0.05,-8.687914,0
99,47,0.633,1,-0.05,-8.046679,0
99,48,0.677,1,-0.05,-5.763816,0
99,49,0.725,1,-0.05,-4.7639537,0
99,50,0.742,1,-0.05,-3.9661388,0
99,51,0.764,1,-0.05,-4.0139894,0
99,52,0.800,1,-0.05,-4.5892806,0
99,53,0.793,1,-0.05,-6.0068455,0
99,54,0.790,2,-0.05,-9.873172,0
99,55,0.765,1,-0.05,-8.075502,0
99,56,0.738,1,-0.05,-9.922686,0
99,57,0.607,0,1.0,-10.695597,0
99,58,0.471,0,1.0,-10.366901,0
99,59,0.416,1,-0.05,-10.823707,0
99,60,0.362,1,-0.05,-10.013601,0
99,61,0.335,1,-0.05,-7.52508,0
99,62,0.311,1,-0.05,-4.881589,0
99,63,0.286,1,-0.05,-3.2288885,0
99,64,0.253,1,-0.05,-3.03193,0
99,65,0.207,0,1.0,-4.194536,0
99,66,0.179,1,-100.0,-4.5365353,0
100,0,0.654,0,1.0,-0.26077896,0
100,1,0.666,0,1.0,-0.047826648,0
100,2,0.647,0,1.0,-0.10920751,0
100,3,0.654,2,-0.05,-0.14043939,0
100,4,0.662,0,1.0,-1.4264606,0
100,5,0.681,1,-0.05,-2.3163073,0
100,6,0.679,0,1.0,-1.2851753,0
100,7,0.689,0,1.0,0.032746673,0
100,8,0.670,0,1.0,0.10039151,0
100,9,0.658,0,1.0,0.05926031,0
100,10,0.672,0,1.0,0.45790744,0
100,11,0.653,0,1.0,0.21039134,0
100,12,0.645,0,1.0,-0.038901627,0
100,13,0.652,0,1.0,-0.30530977,0
100,14,0.640,0,1.0,-0.9070566,0
100,15,0.630,2,-0.05,-1.1694276,0
100,16,0.640,0,1.0,-1.4088256,0
100,17,0.655,2,-0.05,-1.418463,0
100,18,0.707,0,1.0,-1.0775268,0
100,19,0.693,2,-0.05,-0.3963337,0
100,20,0.693,2,-0.05,-0.022992611,0
100,21,0.667,2,-0.05,-0.5656948,0
100,22,0.651,1,-0.05,-2.2413054,0
100,23,0.618,1,-0.05,-0.47375727,0
100,24,0.598,2,-0.05,-1.3984377,0
100,25,0.567,1,-0.05,-1.210254,0
100,26,0.544,1,-0.05,-1.8316424,0
100,27,0.535,1,-0.05,-2.092258,0
100,28,0.535,1,-0.05,-2.2979882,0
100,29,0.536,1,-0.05,-1.3619606,0
100,30,0.542,2,-0.05,-0.42056954,0
100,31,0.548,1,-0.05,-1.4001582,0
100,32,0.602,0,1.0,-0.487826,0
100,33,0.634,2,-0.05,-0.15264714,0
100,34,0.643,2,-0.05,-2.0042276,0
100,35,0.640,1,-0.05,-5.1650243,0
100,36,0.648,1,-0.05,-4.846409,0
100,37,0.660,2,-0.05,-2.0687242,0
100,38,0.665,2,-0.05,-3.549026,0
100,39,0.678,0,1.0,-5.128502,0
100,40,0.666,1,-0.05,-7.7021575,0
100,41,0.708,0,1.0,-7.896452,0
100,42,0.723,2,-0.05,-6.6075993,0
100,43,0.718,1,-0.05,-7.8614755,0
100,44,0.728,1,-0.05,-6.4490666,0
100,45,0.725,1,-0.05,-4.5662427,0
100,46,0.699,1,-0.05,-5.550101,0
100,47,0.673,1,-0.05,-4.3038144,0
100,48,0.655,1,-0.05,-4.86779,0
100,49,0.625,1,-0.05,-6.87196,0
100,50,0.582,2,-0.05,-10.26964,0
100,51,0.542,1,-0.05,-8.424194,0
100,52,0.525,2,-0.05,-10.50116,0
100,53,0.486,1,-0.05,-8.442542,0
100,54,0.459,2,-0.05,-10.972258,0
100,55,0.427,1,-0.05,-9.406273,0
100,56,0.389,1,-0.05,-11.143573,0
100,57,0.362,2,-0.05,-11.152687,0
100,58,0.328,1,-0.05,-11.704102,0
100,59,0.291,1,-0.05,-11.298161,0
100,60,0.270,2,-0.05,-9.631941,0
100,61,0.234,2,-0.05,-10.810257,0
100,62,0.195,1,-100.0,-11.7947235,0
101,0,0.671,2,-0.05,0.12533522,0
101,1,0.684,0,1.0,-2.10117,0
101,2,0.694,1,-0.05,-1.9185019,0
101,3,0.707,0,1.0,-1.3977616,0
101,4,0.699,1,-0.05,-0.41657507,0
101,5,0.703,1,-0.05,0.9801344,0
101,6,0.702,1,-0.05,0.8230631,0
101,7,0.685,1,-0.05,-0.46188653,0
101,8,0.658,2,-0.05,0.5948334,0
101,9,0.659,1,-0.05,0.05299306,0
101,10,0.641,1,-0.05,0.39939022,0
101,11,0.610,2,-0.05,-1.4280605,0
101,12,0.530,0,1.0,-0.40903854,0
101,13,0.501,1,-0.05,-0.67474174,0
101,14,0.464,2,-0.05,-2.686767,0
101,15,0.400,0,1.0,-1.5166817,0
101,16,0.389,1,-0.05,-2.4422975,0
101,17,0.362,1,-0.05,-4.25244,0
101,18,0.326,1,-0.05,-5.6045084,0
101,19,0.307,1,-0.05,-8.408675,0
101,20,0.227,0,1.0,-10.547001,0
101,21,0.125,0,-100.0,-11.919065,0
102,0,0.668,0,1.0,-0.20706564,0
102,1,0.669,2,-0.05,-0.21871126,0
102,2,0.664,2,-0.05,-1.5595515,0
102,3,0.679,1,-0.05,-1.3891606,0
102,4,0.687,1,-0.05,-2.079631,0
102,5,0.672,0,1.0,0.5425227,0
102,6,0.670,2,-0.05,0.95022535,0
102,7,0.676,2,-0.05,-0.30039716,0
102,8,0.673,1,-0.05,-1.9302702,0
102,9,0.680,2,-0.05,-1.920012,0
102,10,0.689,1,-0.05,-1.978513,0
102,11,0.696,0,1.0,-1.8524332,0
102,12,0.693,0,1.0,0.05033171,0
102,13,0.697,0,1.0,0.1251828,0
102,14,0.699,0,1.0,0.12014812,0
102,15,0.700,0,1.0,0.13816112,0
102,16,0.696,0,1.0,0.08905172,0
102,17,0.691,1,-0.05,-0.12541121,0
102,18,0.698,2,-0.05,0.42235446,0
102,19,0.687,0,1.0,0.20813632,0
102,20,0.683,0,1.0,-0.88273746,0
102,21,0.680,2,-0.05,-1.095527,0
102,22,0.665,1,-0.05,-1.5568823,0
102,23,0.676,0,1.0,-0.5416031,0
102,24,0.668,0,1.0,-0.55385166,0
102,25,0.669,0,1.0,-1.1658409,0
102,26,0.660,1,-0.05,-1.5739865,0
102,27,0.664,2,-0.05,-1.699043,0
102,28,0.671,2,-0.05,-1.8912263,0
102,29,0.659,1,-0.05,-1.9750738,0
102,30,0.651,1,-0.05,-2.0902002,0
102,31,0.655,1,-0.05,-1.9055567,0
102,32,0.668,1,-0.05,-0.94122934,0
102,33,0.680,0,1.0,0.3606987,0
102,34,0.645,1,-0.05,-1.5569241,0
102,35,0.541,0,1.0,-1.4739208,0
102,36,0.486,1,-0.05,-4.597577,0
102,37,0.467,1,-0.05,-9.521635,0
102,38,0.424,2,-0.05,-9.151744,0
102,39,0.393,1,-0.05,-8.955688,0
102,40,0.359,1,-0.05,-9.591451,0
102,41,0.329,2,-0.05,-10.110273,0
102,42,0.280,1,-0.05,-9.123013,0
102,43,0.160,0,-100.0,-11.569502,0
103,0,0.655,0,1.0,-0.10804647,0
103,1,0.665,0,1.0,-0.0642128,0
103,2,0.661,1,-0.05,-0.085448265,0
103,3,0.668,2,-0.05,1.1478746,0
103,4,0.666,0,1.0,0.17485505,0
103,5,0.680,0,1.0,-0.9557726,0
103,6,0.693,0,1.0,-0.91020536,0
103,7,0.711,0,1.0,-0.9444723,0
103,8,0.711,1,-0.05,-0.8990312,0
103,9,0.705,1,-0.05,0.90764093,0
103,10,0.702,1,-0.05,1.0319084,0
103,11,0.650,0,1.0,-0.84907407,0
103,12,0.608,2,-0.05,-0.033261895,0
103,13,0.606,1,-0.05,-0.56069005,0
103,14,0.579,2,-0.05,-0.27127528,0
103,15,0.577,1,-0.05,-0.7809192,0
103,16,0.563,2,-0.05,-0.41351557,0
103,17,0.541,1,-0.05,-0.5666845,0
103,18,0.530,1,-0.05,-0.40518165,0
103,19,0.516,1,-0.05,-2.1909962,0
103,20,0.474,2,-0.05,-3.9048228,0
103,21,0.462,1,-0.05,-3.4076314,0
103,22,0.431,1,-0.05,-5.114139,0
103,23,0.395,2,-0.05,-8.913366,0
103,24,0.294,0,1.0,-6.5802245,0
103,25,0.256,1,-0.05,-6.641171,0
103,26,0.177,0,-100.0,-9.019889,0
104,0,0.668,0,1.0,-0.02943778,0
104,1,0.671,0,1.0,0.054058313,0
104,2,0.672,0,1.0,0.060005605,0
104,3,0.676,1,-0.05,-0.016191661,0
104,4,0.664,1,-0.05,1.3852712,0
104,5,0.637,0,1.0,0.25162053,0
104,6,0.574,0,1.0,-1.039159,0
104,7,0.544,1,-0.05,-1.0661024,0
104,8,0.535,2,-0.05,-0.34999204,0
104,9,0.522,1,-0.05,-1.3980706,0
104,10,0.495,1,-0.05,-0.45891786,0
104,11,0.481,1,-0.05,-1.010737,0
104,12,0.467,1,-0.05,-3.2999277,0
104,13,0.446,1,-0.05,-6.0883756,0
104,14,0.419,1,-0.05,-9.459603,0
104,15,0.388,1,-0.05,-11.006005,0
104,16,0.287,0,1.0,-11.032563,0
104,17,0.219,1,-0.05,-10.657217,0
104,18,0.134,0,-100.0,-11.211728,0
105,0,0.668,0,1.0,0.004269898,0
105,1,0.671,0,1.0,-0.04372388,0
105,2,0.672,0,1.0,-0.077013016,0
105,3,0.659,0,1.0,-0.1667695,0
105,4,0.657,0,1.0,0.20129037,0
105,5,0.662,2,-0.05,0.17292923,0
105,6,0.659,2,-0.05,-1.8407898,0
105,7,0.676,1,-0.05,-1.4665077,0
105,8,0.689,1,-0.05,-2.0992303,0
105,9,0.688,2,-0.05,0.46306738,0
105,10,0.701,0,1.0,-1.893893,0
105,11,0.695,1,-0.05,-2.2045648,0
105,12,0.681,1,-0.05,-0.86605054,0
105,13,0.700,0,1.0,0.7792771,0
105,14,0.694,1,-0.05,1.3007647,0
105,15,0.684,0,1.0,0.36656404,0
105,16,0.646,1,-0.05,-0.9869454,0
105,17,0.627,2,-0.05,-0.023492932,0
105,18,0.593,0,1.0,-1.142149,0
105,19,0.561,0,1.0,-0.99877834,0
105,20,0.529,0,1.0,-1.4224796,0
105,21,0.501,2,-0.05,-1.8861171,0
105,22,0.488,1,-0.05,-2.0498962,0
105,23,0.482,2,-0.05,-2.2463186,0
105,24,0.481,1,-0.05,-2.1861737,0
105,25,0.471,2,-0.05,-2.6821377,0
105,26,0.473,1,-0.05,-2.4408903,0
105,27,0.456,2,-0.05,-2.783213,0
105,28,0.443,1,-0.05,-2.9131372,0
105,29,0.442,1,-0.05,-3.5968566,0
105,30,0.425,2,-0.05,-2.257187,0
105,31,0.409,2,-0.05,-2.8187306,0
105,32,0.414,1,-0.05,-3.2910948,0
105,33,0.414,1,-0.05,-3.8320436,0
105,34,0.364,0,1.0,-2.962647,0
105,35,0.269,0,1.0,-3.0004835,0
105,36,0.196,0,-100.0,-5.8110466,0
106,0,0.670,1,-0.05,-0.5725012,0
106,1,0.654,0,1.0,0.8259994,0
106,2,0.604,0,1.0,0.23586851,0
106,3,0.584,2,-0.05,-0.110330224,0
106,4,0.582,0,1.0,0.45541102,0
106,5,0.570,2,-0.05,-0.28904957,0
106,6,0.582,0,1.0,-1.7879101,0
106,7,0.593,1,-0.05,-1.883972,0
106,8,0.589,0,1.0,-0.74695027,0
106,9,0.590,0,1.0,-0.30937213,0
106,10,0.584,0,1.0,0.05343896,0
106,11,0.575,0,1.0,-0.007990181,0
106,12,0.574,0,1.0,-0.096506715,0
106,13,0.543,0,1.0,-0.3895743,0
106,14,0.556,0,1.0,-1.1096821,0
106,15,0.546,1,-0.05,-1.3883352,0
106,16,0.551,2,-0.05,-1.2155428,0
106,17,0.549,1,-0.05,-1.7718382,0
106,18,0.551,1,-0.05,-1.857214,0
106,19,0.541,1,-0.05,-1.8737736,0
106,20,0.477,0,1.0,-1.2877233,0
106,21,0.434,1,-0.05,-2.9458594,0
106,22,0.411,2,-0.05,-2.5288777,0
106,23,0.392,2,-0.05,-3.8078876,0
106,24,0.378,1,-0.05,-2.7982447,0
106,25,0.350,1,-0.05,-3.5274653,0
106,26,0.326,2,-0.05,-5.0807323,0
106,27,0.312,1,-0.05,-4.0171523,0
106,28,0.287,2,-0.05,-5.6792774,0
106,29,0.223,0,1.0,-4.4431834,0
106,30,0.168,0,-100.0,-6.317705,0
107,0,0.672,2,-0.05,-0.32929146,0
107,1,0.673,1,-0.05,-2.3138714,0
107,2,0.675,0,1.0,-0.35330653,0
107,3,0.655,2,-0.05,0.50024396,0
107,4,0.674,0,1.0,-1.117673,0
107,5,0.687,1,-0.05,-2.3422303,0
107,6,0.683,0,1.0,-0.4350888,0
107,7,0.671,0,1.0,0.55094326,0
107,8,0.663,2,-0.05,0.5737268,0
107,9,0.670,1,-0.05,-1.1517175,0
107,10,0.676,1,-0.05,1.144749,0
107,11,0.649,0,1.0,0.5798708,0
107,12,0.609,2,-0.05,-0.34306806,0
107,13,0.601,0,1.0,0.61491674,0
107,14,0.578,1,-0.05,0.80820405,0
107,15,0.548,0,1.0,0.1200757,0
